species	NCBI.taxid	dN	dS	dNdS
Myotis_myotis	51298	0.0064853814	0.04666503033	0.138977331722223
Myotis_lucifugus	59463	0.01494598733	0.05505292067	0.271484003902168
Myotis_brandtii	109478	0.004549997812	0.02911301725	0.156287401368541
Ceratotherium_simum	9807	0.02584975229	0.1852587571	0.139533227441695
Equus_quagga	89248	0.002928285363	0.0111068668	0.263646392428151
Equus_asinus	9793	0.001694541678	0.008222178499	0.206094002727634
Equus_przewalskii	9798	0.003693506905	0.009858469855	0.374653162136184
Equus_caballus	9796	0.000521812337	0.002620225453	0.199147877295275
Manis_pentadactyla	143292	0.01324517196	0.0603377522	0.219517159275284
Manis_javanica	9974	0.01136024348	0.06272346331	0.181116330006427
Hyaena_hyaena	95912	0.002647486476	0.01801891838	0.146928157404751
Crocuta_crocuta	9678	0.03233248874	0.0856314694	0.37757718005479
Panthera_pardus	9691	0.001572758715	0.01015061327	0.154942235820201
Panthera_uncia	29064	0.001787435023	0.009082576138	0.196798242683776
Panthera_tigris	9694	0.005499684857	0.01540660727	0.356969237978116
Leopardus_geoffroyi	46844	0.003482117124	0.02791130603	0.124756509790595
Prionailurus_bengalensis	37029	0.003050748515	0.02142075203	0.142420233926773
Felis_catus	9685	0.00275469732	0.02164710205	0.127254785127231
Lynx_pardinus	191816	0.01095612886	0.0370240043	0.295919608565949
Puma_yagouaroundi	1608482	0.002654181389	0.01910780301	0.138905628638255
Acinonyx_jubatus	32536	0.002716656971	0.01771154276	0.153383418249444
Puma_concolor	9696	0.009000918643	0.03627864671	0.24810513785011
Lynx_rufus	61384	0.001317996098	0.009185856767	0.143481019945235
Lynx_canadensis	61383	0.00158547147	0.009447930954	0.167811500498821
Prionailurus_viverrinus	61388	0.003104479674	0.02320658312	0.133775819471005
Panthera_leo	9689	0.007285838205	0.03668025283	0.198631079201315
Suricata_suricatta	37032	0.0468829635	0.4194777214	0.111765085744075
Canis_lupus	9612	0.003642370342	0.02902923378	0.125472493335647
Nyctereutes_procyonoides	34880	0.00449830635	0.03371057566	0.133439025051642
Vulpes_vulpes	9627	0.00159691603	0.01110823086	0.143759708465404
Vulpes_lagopus	494514	0.00328977688	0.0143536532	0.229194396308809
Ailuropoda_melanoleuca	9646	0.009512748583	0.06017637604	0.158081114367485
Ursus_americanus	9643	0.00121840648	0.008089911999	0.150608125298595
Ursus_maritimus	29073	0.0008760270533	0.005161472167	0.169724261791219
Ursus_arctos	9644	0.0007368842737	0.004517792455	0.163107154885892
Neogale_vison	452646	0.005750895453	0.04689603145	0.122630748811475
Mustela_erminea	36723	0.003157662539	0.02766835212	0.114125428406612
Mustela_putorius	9668	0.003698620564	0.03198962091	0.1156193933778
Lutra_lutra	9657	0.006969927432	0.04680419967	0.148916710063253
Lontra_canadensis	76717	0.00627262567	0.04972986877	0.126133967877752
Meles_meles	9662	0.01525663495	0.1400512445	0.108936089818181
Enhydra_lutris	34882	0.005819329693	0.04022241664	0.14467876818751
Callorhinus_ursinus	34884	0.002980114791	0.01611571973	0.184919745498701
Zalophus_californianus	9704	0.0009485021972	0.006337264448	0.149670603930587
Eumetopias_jubatus	34886	0.0009344730956	0.006448374021	0.144916081566727
Phoca_vitulina	9720	0.001127131644	0.00858967236	0.131219398920124
Halichoerus_grypus	9711	0.002550535724	0.01040999154	0.245008433887738
Neomonachus_schauinslandi	29088	0.004082277799	0.02207891457	0.184894859122597
Leptonychotes_weddellii	9713	0.01318018808	0.03724962811	0.353834085029742
Mirounga_angustirostris	9716	0.001746776032	0.007366295528	0.237130865217169
Mirounga_leonina	9715	0.0009115748287	0.00527104842	0.172939945920664
