species	gap_Wb_WC_notambiguous	gap_WC_duet	gap_WC_duet_ambiguous	gap_WC_duet_notambiguous	rho_aa_fpkm	pval_aa_fpkm	nb_codon_not_decoded	gc3	var_gc3	gci	var_gci	gc3_top5	gci_top5	lm_r2_gc3_gci	lm_pval_gc3_gci	nb_genes	nb_aa	species	freq_constrain_Wb_WC_notambiguous	freq_constrain_WC_duet	freq_constrain_WC_duet_ambiguous	freq_constrain_WC_duet_notambiguous
Contarinia_nasturtii	0.09238	0.0906999999999999	0.1249	-0.00527	0.784554521782134	0.0000421438979184583	0	0.346334890304553	0.00187578522632199	0.270287678043732	0.00196250160255098	0.372628102843123	0.273102677124638	0.019061190058932	0.000000000000000000000000000000000000000000000000000000331967859109961	13616	3	Contarinia_nasturtii	0.0290162335034401	-0.011219264002306	0.017094158411103	-0.00010297689306904
Talpa_occidentalis	0.027	-0.00628000000000001	-0.00161999999999995	-0.0182599999999999	0.718163101259667	0.000362269718912035	0	0.623619843598985	0.0316714163563406	0.476324878815434	0.0120950502461666	0.634098330701191	0.49230757408688	0.702465909526231	0	17881	4	Talpa_occidentalis	0.010210439608087	-0.027654983685772	-0.036441539348262	-0.0150072275660711
Grammomys_surdaster	0.0291199999999999	0.00687999999999994	-0.00296000000000002	0.01406	0.643534451704081	0.00220281949877907	0	0.587275249208788	0.0135450498342321	0.450260138705599	0.00320062956339907	0.598732565957133	0.45704616313251	0.566307424369419	0	16514	3	Grammomys_surdaster	0.027083766404289	-0.00439109443407404	-0.021998190051467	0.022850691169078
Pipra_filicauda	0.03307	0.0110199999999999	0.05088	-0.0174000000000001	0.652080114506486	0.00183543579751564	0	0.624390368832691	0.0299135321984105	0.468047988552951	0.0101652915368202	0.701197572605794	0.517144883581891	0.696764017330126	0	14497	4	Pipra_filicauda	0.00755864816256702	-0.016266635387874	-0.0160678655807089	-0.021436983435959
Nothoprocta_perdicaria	0.02042	-0.00343999999999994	0.0549200000000001	-0.0811000000000001	0.847025525515075	0.00000246604930077793	0	0.62308983605266	0.0338772531204889	0.468968683386008	0.0131221099426264	0.698160236927727	0.518957141467155	0.738027091295185	0	7110	2	Nothoprocta_perdicaria	-0.00151942562062701	-0.017482068711129	-0.017143143348389	-0.031807943589988
Cyanistes_caeruleus	0.01197	0.00579000000000002	-0.00209999999999999	0.00695999999999997	0.552120472966851	0.0115984683536471	0	0.593310249290063	0.0258180000048351	0.446509963503549	0.00775001590503541	0.61008791826479	0.455651348095236	0.625627760705392	0	14173	3	Cyanistes_caeruleus	0.014051641304996	0.00782446119387803	0.022822534183753	0.00581841880954093
Paramormyrops_kingsleyae	0.00497000000000003	-0.01457	0.00386999999999993	-0.02956	0.761337122777819	0.0000965410403515868	0	0.6738073478655	0.0104658472633331	0.425348093392199	0.00214166411956203	0.658242650155197	0.418253745150883	0.380560765095481	0	21209	5	Paramormyrops_kingsleyae	-0.022893510799582	0.0255549557240781	0.047396021322494	0.014564829121955
Melanaphis_sacchari	0.06038	0.07058	0.06428	0.00825999999999993	0.783196303515407	0.0000443574829189784	0	0.330903523723114	0.0248575961526401	0.218744020473983	0.00217146781441068	0.36046475209161	0.228489256626571	0.363234733283952	0	10587	3	Melanaphis_sacchari	0.00301577631625094	-0.028338579408921	-0.022180594714897	0.00791764578587595
Piliocolobus_tephrosceles	0.00444	-0.00458999999999998	0.0381299999999999	-0.05589	0.72186722716718	0.000326486152330497	0	0.557282943737884	0.0355496534250211	0.445356889027017	0.0101520005784401	0.627235819752373	0.483467240928176	0.716908042821022	0	14702	3	Piliocolobus_tephrosceles	0.00178952887045902	-0.017970273163967	-0.028015140134691	-0.00505285004673595
Mastomys_coucha	0.00618000000000002	0.01208	-0.00254000000000004	0.0201799999999999	0.558525007881176	0.010478904976076	0	0.59095260998767	0.013758709999734	0.451057230013657	0.00323018339021319	0.591019955510489	0.454576972011965	0.527827263312936	0	17394	3	Mastomys_coucha	0.019686129085951	-0.0112306501731551	-0.034322818246147	0.01668474800158
Acanthochromis_polyacanthus	-0.00435999999999998	0.00266000000000011	0.0161	-0.00234999999999996	0.481203007518797	0.0317110446244624	0	0.635307649049277	0.00871134066500677	0.379560014512517	0.000839089945349316	0.660702975265342	0.383552049411366	0.0261557239906678	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000759274154931419	20133	6	Acanthochromis_polyacanthus	-0.005218722137937	0.00942745131166101	0.0164179348696319	0.00902320907454002
Mus_pahari	0.0299300000000001	0.00491000000000003	-0.0122200000000001	0.0220799999999999	0.567551210774164	0.00905149901003436	0	0.599906370336558	0.0139495965876039	0.456741868479198	0.00327685276531941	0.607125144074243	0.465166470415417	0.578564748197828	0	13382	3	Mus_pahari	0.014536541846512	-0.011570714730641	-0.029866733302811	0.01330808407267
Miniopterus_natalensis	0.02044	-0.00390000000000001	0.01103	-0.02369	0.540100660862821	0.0139603879395813	0	0.609871444921567	0.0249831621788635	0.454765542221345	0.00729524901106136	0.6313612868809	0.468988491069151	0.645082762434247	0	14425	3	Miniopterus_natalensis	0.023491698949341	-0.019592111858544	-0.02410473264306	-0.0117894224641341
Myotis_myotis	0.0164	0.00279999999999997	0.00701000000000002	-0.00318999999999992	0.611908119856086	0.00413941486351589	0	0.640446492049464	0.0300850805615242	0.47921022125751	0.00823628462921213	0.668336513734409	0.498841619366923	0.647719884136176	0	15134	4	Myotis_myotis	-0.00992832245861597	-0.037553768088891	-0.035307719569191	-0.0254399684379291
Sturnus_vulgaris	0.04865	0.06616	0.07468	0.0456699999999999	0.91069486824102	0.0000000247253609710913	0	0.61519848018799	0.0276748915061526	0.45726502384236	0.00873692339292618	0.709334276083859	0.512347923153041	0.674849048557231	0	11364	3	Sturnus_vulgaris	0.00211315820188407	-0.024169472165205	-0.015978209685109	-0.016426926743346
Octopus_bimaculoides	0.00463999999999998	0.00585000000000002	-0.00967000000000001	0.00656000000000001	0.709774436090226	0.000455839234387782	0	0.335859963694928	0.00338623896701672	0.357882974704311	0.000511819249865641	0.345395241497551	0.351434045699508	0.0622305301535055	0.00000000000000000000000000000000000000000000000000504654647408852	3888	5	Octopus_bimaculoides	0.00942877654882701	-0.022472879999375	-0.023710847298484	-0.00327965293489596
Lynx_canadensis	-0.00894	-0.0681600000000001	-0.09071	-0.06092	0.641325211205879	0.00230719453281466	0	0.55156697154272	0.0230798098169721	0.433541518593943	0.00539827932091841	0.468237793690104	0.400545871936815	0.701888406562693	0	1796	4	Lynx_canadensis	-0.00241158280113302	-0.022236382707152	-0.018747172548733	-0.01880304938085
Calidris_pugnax	0.04014	0.02776	0.0263499999999999	0.02705	0.572948307050712	0.00827657622860123	0	0.59498997534642	0.0264569425016732	0.458757688167512	0.00836330564613069	0.63166338638526	0.47913123858019	0.736341815297111	0	12505	3	Calidris_pugnax	0.00356194300923396	-0.018189716341404	-0.00427950454404391	-0.0142200572445329
Nicrophorus_vespilloides	0.09135	0.0542599999999999	0.0686	0.0404999999999999	0.735297463192973	0.000220827325488542	0	0.521482549866724	0.0153390732485704	0.266459138176818	0.00362878000675565	0.570282075634272	0.281144020965835	0.325781247999617	0	10951	4	Nicrophorus_vespilloides	0.00822990029607601	0.011067933922943	0.022786933844494	0.01081006404618
Dinoponera_quadriceps	0.00238000000000005	-0.0409	-0.04193	-0.0437799999999999	0.728859447897416	0.000267096657478177	0	0.577609602448113	0.0234436695606322	0.354496669498882	0.00543132723262511	0.54500699375766	0.345389543560627	0.528705686266367	0	9685	3	Dinoponera_quadriceps	0.00622256515646502	0.013222303980752	0.018144858967958	0.00859683867064998
Gekko_japonicus	0.0165099999999999	-0.00922000000000001	-0.00262999999999997	-0.01134	0.604966311213022	0.00471329932255597	0	0.574712683392286	0.0213396902984309	0.460157646598853	0.00209599928899507	0.571388590396313	0.456859821749945	0.547878347501337	0	15332	4	Gekko_japonicus	0.015447596962198	0.00701508438209097	-0.030204227445685	0.0192127527378479
Pantherophis_guttatus	0.0120600000000001	0.00796999999999998	0.03371	-0.00628999999999991	0.741418245821552	0.000183372670671642	0	0.515512808467301	0.0210386091920919	0.411790107905404	0.00351160250482202	0.551054661324002	0.42818566006875	0.579504953902144	0	16711	5	Pantherophis_guttatus	0.011732483651155	-0.00598405574402805	-0.024809371648805	0.011456827571825
Sinocyclocheilus_rhinocerous	0.00808999999999999	0.00867000000000007	0.00591999999999998	0.00951000000000002	0.619781916714621	0.00355971991887252	0	0.568651928945611	0.00803722630719684	0.343525459810756	0.0012255298262881	0.588899769783314	0.350211983790341	0.025431020748682	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000356951739070166	37209	7	Sinocyclocheilus_rhinocerous	0.010272885322512	0.00759162200807395	0.020537246943532	0.00458967050301995
Sinocyclocheilus_anshuiensis	0.01178	0.01468	0.0115300000000001	0.01647	0.619781916714621	0.00355971991887252	0	0.567883828843524	0.00793890717741638	0.344189707612775	0.0011368598397087	0.595724762667282	0.349582225607609	0.0237009391558668	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000381371862479248	35675	6	Sinocyclocheilus_anshuiensis	NA	NA	NA	NA
Hermetia_illucens	0.11469	0.12196	0.16909	0.0411700000000002	0.904639409801862	0.0000000436244108844205	0	0.426577257604608	0.0063738693342786	0.395273737701464	0.00298618986339733	0.488602274970603	0.377694910858183	0.0191801701281536	0.0000000000000000000000000000000000000000000279681022432903	10886	3	Hermetia_illucens	0.0244896955775361	0.00819287765515797	0.023544030287942	-0.000391409121099029
Scaptodrosophila_lebanonensis	0.10852	0.0795999999999999	0.0882100000000001	0.0646	0.874392062749156	0.000000464510850384983	0	0.545049527586584	0.00680841551474767	0.336224855650551	0.00293802634536844	0.581425337212374	0.343392498476405	0.123632570083395	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000127399836870755	10863	3	Scaptodrosophila_lebanonensis	0.036199976889543	0.020878073674221	0.022108553321969	0.033152672095461
Zootoca_vivipara	0.02698	0.01364	0.00342999999999999	0.0219	0.595104633451366	0.00564014940700816	0	0.56830575703471	0.0185858959778288	0.441675075546115	0.0014011897935099	0.578301144136213	0.443374623737087	0.493354026831657	0	17631	3	Zootoca_vivipara	0.00154323248411004	-0.0301831505250421	-0.018188444251117	-0.028305449644171
Manis_javanica	0.02599	-0.01001	-0.01272	0.00128000000000006	0.564532321355152	0.00951009122254488	0	0.611014091539621	0.0244776233068596	0.458058287498828	0.00848721601084998	0.634338208958973	0.483316903397465	0.638265454706647	0	16350	1	Manis_javanica	0.056529697595595	-0.035618730604001	-0.0310510721186981	0.00724823102648697
Sander_lucioperca	0.0360300000000001	0.0356	0.02275	0.03722	0.754234579375928	0.000122179877593931	0	0.619866422668123	0.00827601593221122	0.386325701922891	0.000908984513501642	0.63109623276519	0.381037920378227	0.15603605444323	0	19881	5	Sander_lucioperca	0.022751184256855	0.027564247406076	0.0120204768872849	0.035518302001557
Colossoma_macropomum	-0.000189999999999968	-0.00109000000000004	0.02679	-0.03617	0.758931982967297	0.000104648193626729	0	0.601774378372366	0.0086118113726422	0.376221284860811	0.000580374950658542	0.616498823975623	0.380146892835481	0.168797141442035	0	17663	3	Colossoma_macropomum	-0.0237086912908	-0.00220097345185699	0.0108271438030131	-0.00799680040834394
Perca_fluviatilis	0.03134	0.02732	0.03063	0.0321899999999999	0.70853709410822	0.000471241544220902	0	0.621346236337936	0.00902827952980738	0.386294930751288	0.000864626507205594	0.632384653831699	0.383298859866109	0.126683436618014	0	21951	6	Perca_fluviatilis	0.011738864388231	0.025600021019795	0.0303129129610531	0.018144613940266
Periophthalmus_magnuspinnatus	0.02366	0.01097	0.05244	-0.04521	0.622272561409414	0.00339103799188676	0	0.582252324668926	0.00885624411356642	0.364954775514352	0.00101817962454914	0.609115697634673	0.363999630191538	0.172763831946176	0.00000000000000000178862187990952	422	3	Periophthalmus_magnuspinnatus	0.013362342138993	-0.00636205708454896	-0.011604740906053	-0.00993029303739301
Ophiophagus_hannah	0.0232899999999999	0.01891	0.0238	0.00847000000000003	0.648240890131338	0.00199356775378487	0	0.492218696033666	0.0164394230066249	0.400536896332528	0.00383628760911631	0.51583914847042	0.404977744620375	0.523524046789747	0	10469	2	Ophiophagus_hannah	0.00123949864801709	-0.014661735589255	-0.01082934629725	-0.017759755068818
Crotalus_tigris	0.00516000000000005	0.00721999999999995	0.02589	-0.02785	0.719509479221801	0.000348895145547798	0	0.514145457065525	0.0223393104998996	0.410675642437819	0.00372837101416278	0.552903668323119	0.429412931261647	0.603505508251989	0	16054	2	Crotalus_tigris	0.027263781081233	-0.018841550530188	-0.029276226288552	0.010452429938433
Bothrops_jararaca	-0.02468	-0.0116000000000001	0.01897	-0.01297	0.716443682085461	0.000379982824278572	0	0.489399607550454	0.0261089189968168	0.428739058985814	0.00792784252124925	0.536042286906889	0.488446896996545	0.859908654586362	0.000000000000000000000000000139378071481241	67	3	Bothrops_jararaca	NA	NA	NA	NA
Thamnophis_sirtalis	-0.000329999999999997	-0.000970000000000026	-0.01702	-0.00147999999999993	0.641662632594533	0.00229099109917484	0	0.502470857267067	0.0226139111207562	0.406798023221353	0.00437870953420598	0.476640898977342	0.393470720681397	0.615118180840375	0	12090	3	Thamnophis_sirtalis	NA	NA	NA	NA
Thamnophis_elegans	0.00504000000000004	0.00191999999999998	0.01561	-0.00336999999999998	0.638495112120934	0.00244690558293717	0	0.520526763352268	0.0229572413052648	0.418662191394714	0.00388453563077969	0.544952703076757	0.434003874369733	0.583753483038603	0	14428	4	Thamnophis_elegans	0.025483827257732	-0.00540506651548001	-0.035951329776276	0.025524777449273
Naja_naja	0.01055	0.00698999999999989	-0.01035	0.02084	0.654096564627712	0.00175668154305007	0	0.510213325916349	0.0210351501574803	0.411819212540318	0.00408425986979186	0.503112824568918	0.408974029656093	0.553480788120212	0	14143	2	Naja_naja	0.022718584385308	-0.0144729385246599	-0.031006347441551	0.035830957825608
Aquila_chrysaetos	0.0468	0.0345500000000001	0.0361899999999999	0.0234900000000001	0.636535968691651	0.00254769813088231	0	0.591531112083624	0.0302267663233624	0.471890337294465	0.0124071785138276	0.683143562761955	0.542400358783051	0.757696476027151	0	14860	2	Aquila_chrysaetos	0.018605530814471	-0.034684040222249	-0.0253587059250631	-0.034858185468853
Catharus_ustulatus	0.04065	0.0154400000000001	0.01584	0.00747999999999993	0.514525786708304	0.020277576909566	0	0.635581646846731	0.0290520311274669	0.466796629203715	0.00866330368513575	0.66480797698958	0.485088906143606	0.579760485778286	0	15432	3	Catharus_ustulatus	0.015018693517443	-0.028091683280872	-0.0186857437827169	-0.016157838221626
Corvus_cornix	0.03091	0.0304500000000001	0.0300200000000001	0.0207200000000001	0.735180759073148	0.000221600609666462	0	0.610726234709097	0.0269908922110496	0.461439308235571	0.00885369241338747	0.664735335424106	0.498826431958447	0.689981502795313	0	13410	3	Corvus_cornix	-0.00140185360770495	-0.030880722821226	-0.0230934462408561	-0.02204663226129
Hirundo_rustica	0.04772	0.03196	0.0316	0.0186899999999999	0.713231383438303	0.000415055545828353	0	0.629440642027559	0.0292275722007663	0.469761512690766	0.00968962718115002	0.688800439977298	0.509264805554919	0.689817586813147	0	13303	2	Hirundo_rustica	0.02448406995036	-0.017758049580906	-0.011458453438248	-0.003973844329627
Panthera_leo	0.01377	-0.00677000000000005	-0.0155100000000001	0.00112000000000001	0.708051366730663	0.000477407543368606	0	0.622894429519365	0.0268580528894157	0.470813037527299	0.00850529382737068	0.617717557784406	0.472256888523777	0.667357844057941	0	16924	4	Panthera_leo	0.011667944433095	-0.016229844381244	-0.0280995736095769	-0.0137872567676
Pteropus_giganteus	0.00210999999999995	0.00941000000000003	-0.0029300000000001	0.0166899999999999	0.677725691176562	0.00102546429499963	0	0.608457857024719	0.0270967111008793	0.450280964459693	0.00977257045485682	0.62917959793111	0.465566684321289	0.699479753662347	0	14483	5	Pteropus_giganteus	-0.011870255133308	-0.00970201526938097	-0.0305510161163071	0.00162249871826403
Phascolarctos_cinereus	0.00163999999999997	-0.00171999999999994	0.01966	-0.01775	0.850682603570947	0.00000201152116938611	0	0.542619486405166	0.0188510186540753	0.426194377312348	0.00445318309683199	0.56041802300182	0.438411531214081	0.587974723521587	0	12714	4	Phascolarctos_cinereus	0.00167452555547898	-0.016457156137509	-0.056139249142533	0.0151046988176621
Trichechus_manatus	0.01407	-0.00705999999999996	-0.0345899999999999	-0.00553999999999999	0.737674538710987	0.000205571135198273	0	0.578302922827322	0.0253210683087765	0.441369034855374	0.00595567836703116	0.524214999189031	0.413217887948254	0.654997239332818	0	12632	6	Trichechus_manatus	0.010540402331492	0.00286443525382507	-0.035270395485009	0.0107161392575119
Caenorhabditis_elegans	0.19163	0.23683	0.24768	0.20226	0.818833843748904	0.0000101337770085397	0	0.409491166705795	0.00805511162619456	0.294046289432146	0.00315234575052419	0.516032321444909	0.269879815666024	0.0541450279823839	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000413529221135846	16615	3	Caenorhabditis_elegans	0.035322422161765	0.016466674759433	0.027765842979011	0.00985592808284802
Meriones_unguiculatus	0.0164199999999999	-0.02863	-0.01757	-0.03595	0.656111582541422	0.0016808319866927	0	0.613762968741714	0.0181175496088686	0.46224951432721	0.00463795321921018	0.616971166503555	0.473106100254453	0.599130394838407	0	16191	4	Meriones_unguiculatus	0.00653647898355997	-0.0214297821841269	-0.017133214408408	-0.022609254108046
Zonotrichia_albicollis	0.0273299999999999	0.02921	0.0301900000000001	0.0213400000000001	0.79670366292642	0.0000262214453305117	0	0.593479833047725	0.023283278802638	0.440239031518499	0.00606327935066341	0.634597528406904	0.460602665061583	0.602361948034924	0	10013	3	Zonotrichia_albicollis	-0.00716131267562192	-0.019136676407585	-0.00485638021479906	-0.016712620617863
Bactrocera_oleae	0.0745800000000001	0.06974	0.07401	0.0349800000000001	0.846386502017462	0.00000255404507247769	0	0.415581939350262	0.00709661547981399	0.281400113599248	0.0035187415267488	0.409678838907944	0.275925979201635	0.157681653407108	0	10020	3	Bactrocera_oleae	0.00959758308169001	-0.00979498279921298	0.00958134491026702	-0.00162126666039097
Bagarius_yarrelli	0.0179	0.0197399999999999	0.0369099999999999	-0.0122800000000001	0.743504143312023	0.000171919326738035	0	0.563315745447174	0.00667425086214573	0.364918986550745	0.00113106274746469	0.578799158930037	0.359542735209376	0.155919723359317	0	13437	3	Bagarius_yarrelli	NA	NA	NA	NA
Gigantopelta_aegis	0.03022	0.02354	0.0188199999999999	0.0276	0.562617565172981	0.00981062731287732	0	0.50158488012482	0.00948772077479414	0.36328109279501	0.000742538360625126	0.51006818358031	0.359985574179827	0.107452849208104	0	15642	4	Gigantopelta_aegis	0.00887917820890999	0.031216496185837	0.04604317456936	0.036344630090518
Trichonephila_clavipes	0.00575999999999999	0.0000200000000000755	-0.00201999999999997	0.00307999999999997	0.531929346749739	0.0157765748905746	0	0.320629146519886	0.0103249036838246	0.279994398182829	0.00145889603573047	0.308826492565134	0.275971110802834	0.125726424547693	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000161273518683614	8758	4	Trichonephila_clavipes	-0.00499252744892098	-0.019707234691714	-0.020431645232685	-0.00591579395959396
Oncorhynchus_mykiss	0.0204799999999999	0.02228	NA	0.02228	0.84812030075188	0.00000232143036443903	0	0.646464813537057	0.00732239042134231	0.41590725748374	0.00108973316925251	0.639060963075746	0.40638807920035	0.0920885517622326	0	33418	9	Oncorhynchus_mykiss	0.034241494516894	0.049802934760226	NA	0.049802934760226
Salmo_salar	0.01343	0.01164	NA	0.01164	0.798496240601504	0.0000243835751506595	0	0.647566535401603	0.00757568981103827	0.414066463572047	0.00122257339513208	0.640555684700687	0.407650837494418	0.0797606337355553	0	38726	9	Salmo_salar	-0.002393388979884	0.041131939685327	NA	0.041131939685327
Oncorhynchus_kisutch	0.00511	0.00609000000000004	NA	0.00609000000000004	0.704776281506796	0.000520799585237508	0	0.646067028192934	0.00732252999073309	0.415840235993371	0.00117227626831172	0.626867189066166	0.405676954874778	0.093738735477177	0	36357	9	Oncorhynchus_kisutch	0.02297074814778	0.043268997016656	NA	0.043268997016656
Acinonyx_jubatus	0.03447	0.0666700000000001	0.07086	0.0628	0.660641472831453	0.00152029178303433	0	0.608792722281466	0.0266001148936003	0.464069059813487	0.00822248310527857	0.716711451336868	0.533260064982193	0.692760147970174	0	8891	3	Acinonyx_jubatus	-0.000962168956526011	-0.035702066273421	-0.028688913850577	-0.027395558013783
Neomonachus_schauinslandi	0.0338100000000001	0.01436	0.00456000000000001	0.0212	0.692771869978706	0.00070965040748365	0	0.617089039847105	0.0281359942519007	0.468993308495288	0.0083051708220905	0.656473045534321	0.501842504290131	0.683224992280881	0	14187	5	Neomonachus_schauinslandi	0.019654800386366	-0.0318427294142469	-0.032381268036105	-0.0276970753179621
Vulpes_lagopus	0.03241	-0.000369999999999981	0.00148000000000004	-0.0119899999999999	0.719670264116456	0.000347326439401902	0	0.618131359023791	0.0279708041513931	0.468673178096536	0.00964065203630382	0.655498678677463	0.507587975599085	0.632549363159586	0	16699	5	Vulpes_lagopus	0.00385849612671396	-0.036564933802077	-0.049625483086579	-0.0287591172062159
Halichoerus_grypus	0.0489699999999999	0.0390200000000001	0.03285	0.0459200000000001	0.605194213391463	0.00469346849055597	0	0.613333536686756	0.0274874573166389	0.469231520679705	0.00853711466936922	0.69732164336751	0.525361200345486	0.685808965288545	0	12870	6	Halichoerus_grypus	0.00841194507647602	-0.0208463255008879	-0.016317273471945	-0.0193235193875481
Nyctereutes_procyonoides	0.04483	0.01477	0.02314	0.00915999999999995	0.724945334115215	0.000299085947103483	0	0.614256142616963	0.0275911472278867	0.469909358573603	0.00948773083540759	0.643531272052236	0.489420174715627	0.601186499333144	0	18409	4	Nyctereutes_procyonoides	-0.00254679561487203	-0.0351799481507571	-0.039623586649529	-0.025645618550832
Vulpes_vulpes	0.02047	0.00640000000000007	0.0081	0.00982000000000005	0.567985941294088	0.00898697007927785	0	0.607056932866071	0.0270654214360731	0.463324297189305	0.00944988272779009	0.648785369280559	0.491189164770022	0.638173449606431	0	15627	4	Vulpes_vulpes	0.035570210991955	-0.00711508321211807	-0.0335495388467759	0.015344854456821
Leptonychotes_weddellii	0.0139	-0.00753000000000004	-0.0144199999999999	-0.00634000000000001	0.644555579483827	0.00215592709455031	0	0.615979411587151	0.0267314999104241	0.471855946294662	0.00861242675620819	0.639726562060735	0.499567802751963	0.67308844869385	0	18203	3	Leptonychotes_weddellii	0.00667405456724202	-0.020162486480804	-0.014514048653359	-0.007463805906333
Mirounga_leonina	0.02481	0.0165299999999999	0.00513000000000002	0.0278199999999999	0.652066798643501	0.00183596552460742	0	0.613238208477902	0.0269975410227511	0.465730740104518	0.00805448680887463	0.665103385461159	0.50391065661669	0.654417326294035	0	17538	4	Mirounga_leonina	-0.003631867396024	-0.026915861971141	-0.022993714183325	-0.021900447130546
Puma_concolor	0.01644	0.01742	0.01524	0.0152299999999999	0.622645942671123	0.00336633203859985	0	0.576588941014922	0.0248975637133441	0.449652635877656	0.00684951839769313	0.621822803989084	0.475956200061092	0.702134558161615	0	9025	3	Puma_concolor	0.011225631882593	-0.024079220503584	-0.024738344396395	-0.010940425128607
Aphelenchus_avenae	0.0787300000000001	0.0851000000000001	0.0728000000000001	0.10913	0.671687508718484	0.0011819133379148	0	0.706327778197	0.00581558345854729	0.453173720235193	0.00166079287787181	0.762098367886957	0.440685714848844	0.0111617946151573	0.00000000000000000000000000000000000000000000000000000000795804955431432	23261	3	Aphelenchus_avenae	0.0422371103507999	0.0517666708647569	0.0408139275936591	0.0515496863325829
Orbicella_faveolata	0.02413	0.01174	0.01373	-0.01331	0.674191311998591	0.00111476267855678	0	0.429177156042894	0.00344535553506827	0.373663310541836	0.000466509426431254	0.436493799898448	0.368106581731784	0.0825868650251026	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000622250939168469	9865	3	Orbicella_faveolata	-0.00517970520696698	-0.024992293235401	-0.00495409986052298	-0.02371083235705
Hydra_vulgaris	0.0119700000000001	0.0194299999999999	0.01865	-0.02323	0.826808166561542	0.00000697073329602801	0	0.247204555924195	0.00144103024292375	0.246955811910278	0.00133742121613065	0.247627152072599	0.236167202358719	0.0132098220511066	0.000000000000000000000000000000000000238913228842447	14460	3	Hydra_vulgaris	-0.0156975901515	-0.037348168621469	-0.00234144930319499	-0.029712038655777
Stylophora_pistillata	0.01175	0.00871	-0.01083	0.01729	0.543675315352854	0.0132207777444294	0	0.419352560072221	0.00274425328847922	0.366534173275153	0.000670373468659523	0.42759460724065	0.360461609959847	0.0581817467136193	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000138251309229176	19383	6	Stylophora_pistillata	-0.012776713935498	-0.012374363089831	0.027656395316918	-0.020809859607084
Teladorsagia_circumcincta	0.04369	0.0839200000000001	0.0664399999999999	0.09183	0.578630713088077	0.00752009216376594	0	0.477423408018402	0.00350223702522108	0.426241452837274	0.00154147144186149	0.506883883601719	0.416885796587859	0.0247548888943648	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000043008990302891	15774	4	Teladorsagia_circumcincta	0.010956817493413	0.020309705631077	0.017796515886099	0.027960413240767
Alligator_mississippiensis	0.00750000000000001	0.01495	0.05852	-0.02529	0.571646643179768	0.00845832140005317	0	0.576045405750764	0.0294215114897562	0.481599217329686	0.00782327166568468	0.652103493610687	0.516809258828241	0.706463182187758	0	17174	4	Alligator_mississippiensis	NA	NA	NA	NA
Armadillidium_vulgare	0.02332	0.0520599999999999	0.081	0.01867	0.551205444374361	0.0117660398324993	0	0.318157638283305	0.00391760759970364	0.250584605165055	0.00318044655199392	0.336387589795663	0.23936079020069	0.0159027270491587	0.000000000000000000000000000000000000000000417723210756369	12252	4	Armadillidium_vulgare	-0.00218738773938698	-0.00138988884552499	0.037567199833086	-0.00544103086868103
Ramazzottius_varieornatus	0.04081	0.07559	0.06709	0.0596699999999999	0.858610994450797	0.00000126900271020005	0	0.569876572635213	0.00365773161436529	0.429945913853993	0.00119296459530065	0.594451170374495	0.433380630107191	0.0132618767208023	0.000000000000000000000000000000000000000000014721759470026	17548	1	Ramazzottius_varieornatus	NA	NA	NA	NA
Puntigrus_tetrazona	0.01203	0.03324	0.05366	0.02082	0.672686420677166	0.00115472587222124	0	0.588823411007162	0.0104570074561897	0.345951490893521	0.00150216288200744	0.631622211358286	0.358687668730869	0.0713009998909174	0	22145	5	Puntigrus_tetrazona	0.000733885844824977	0.000754057336633029	0.0133047137434	-0.00345927526948298
Caenorhabditis_nigoni	0.15212	0.18303	0.20578	0.14581	0.746145220122457	0.000158300903032986	0	0.444048184804892	0.00625782927726755	0.320650022023207	0.00259348282100148	0.531077651409919	0.316174609245996	0.0436823389188163	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000444105002360693	20124	3	Caenorhabditis_nigoni	0.025294314761888	0.03085241761672	0.038045840181814	0.0174518914968469
