species	db	value	unity	value_used	category	id
Polypterus_senegalus	EOL	70	cm	70	length	Polypterus_senegalus;EOL;length
Polypterus_senegalus	fishbase	70	cm	70	length	Polypterus_senegalus;fishbase;length
Siniperca_chuatsi	EOL	70	cm	70	length	Siniperca_chuatsi;EOL;length
Siniperca_chuatsi	fishbase	70	cm	70	length	Siniperca_chuatsi;fishbase;length
Sparus_aurata	EOL	70	cm	70	length	Sparus_aurata;EOL;length
Sparus_aurata	fishbase	70	cm	70	length	Sparus_aurata;fishbase;length
Pygoscelis_adeliae	ADW	69.85	cm	69.85	length	Pygoscelis_adeliae;ADW;length
Micropterus_dolomieu	EOL	69	cm	69	length	Micropterus_dolomieu;EOL;length
Micropterus_dolomieu	fishbase	69	cm	69	length	Micropterus_dolomieu;fishbase;length
Lynx_rufus	EOL	689.81	mm	68.981	length	Lynx_rufus;EOL;length
Choloepus_didactylus	EOL	688.96	mm	68.896	length	Choloepus_didactylus;EOL;length
Lutra_lutra	EOL	687.94	mm	68.794	length	Lutra_lutra;EOL;length
Prionailurus_bengalensis	EOL	683.23	mm	68.323	length	Prionailurus_bengalensis;EOL;length
Lontra_canadensis	EOL	683.1	mm	68.31	length	Lontra_canadensis;EOL;length
Myxocyprinus_asiaticus	EOL	68	cm	68	length	Myxocyprinus_asiaticus;EOL;length
Myxocyprinus_asiaticus	fishbase	68	cm	68	length	Myxocyprinus_asiaticus;fishbase;length
Nyctereutes_procyonoides	ADW	68	cm	68	length	Nyctereutes_procyonoides;ADW;length
Probosciger_aterrimus	ADW	68	cm	68	length	Probosciger_aterrimus;ADW;length
Hylobates_moloch	EOL	675.6	mm	67.56	length	Hylobates_moloch;EOL;length
Marmota_monax	ADW	675	mm	67.5	length	Marmota_monax;ADW;length
Macaca_thibetana	EOL	673	mm	67.3	length	Macaca_thibetana;EOL;length
Ameiurus_melas	EOL	66	cm	66	length	Ameiurus_melas;EOL;length
Ameiurus_melas	fishbase	66	cm	66	length	Ameiurus_melas;fishbase;length
Labrus_bergylta	EOL	65.9	cm	65.9	length	Labrus_bergylta;EOL;length
Labrus_bergylta	fishbase	65.9	cm	65.9	length	Labrus_bergylta;fishbase;length
Rhinopithecus_roxellana	EOL	647.1	mm	64.71	length	Rhinopithecus_roxellana;EOL;length
Macaca_mulatta	ADW	64	cm	64	length	Macaca_mulatta;ADW;length
Scomber_japonicus	EOL	64	cm	64	length	Scomber_japonicus;EOL;length
Scomber_japonicus	fishbase	64	cm	64	length	Scomber_japonicus;fishbase;length
Strigops_habroptila	ADW	64	cm	64	length	Strigops_habroptila;ADW;length
Lemur_catta	ADW	63	cm	63	length	Lemur_catta;ADW;length
Nomascus_leucogenys	ADW	63	cm	63	length	Nomascus_leucogenys;ADW;length
Oncorhynchus_nerka	ADW	63	cm	63	length	Oncorhynchus_nerka;ADW;length
Vulpes_vulpes	EOL	627.12	mm	62.712	length	Vulpes_vulpes;EOL;length
Geococcyx_californianus	ADW	62	cm	62	length	Geococcyx_californianus;ADW;length
Leucoraja_erinacea	fishbase	62	cm	62	length	Leucoraja_erinacea;fishbase;length
Notothenia_coriiceps	EOL	62	cm	62	length	Notothenia_coriiceps;EOL;length
Notothenia_coriiceps	fishbase	62	cm	62	length	Notothenia_coriiceps;fishbase;length
Theropithecus_gelada	EOL	620	mm	62	length	Theropithecus_gelada;EOL;length
Cynoglossus_semilaevis	EOL	61.1	cm	61.1	length	Cynoglossus_semilaevis;EOL;length
Cynoglossus_semilaevis	fishbase	61.1	cm	61.1	length	Cynoglossus_semilaevis;fishbase;length
Accipiter_gentilis	ADW	61	cm	61	length	Accipiter_gentilis;ADW;length
Cyclopterus_lumpus	EOL	61	cm	61	length	Cyclopterus_lumpus;EOL;length
Cyclopterus_lumpus	fishbase	61	cm	61	length	Cyclopterus_lumpus;fishbase;length
Podiceps_cristatus	ADW	61	cm	61	length	Podiceps_cristatus;ADW;length
Cyprinus_carpio	ADW	60	cm	60	length	Cyprinus_carpio;ADW;length
Limulus_polyphemus	EOL	60	cm	60	length	Limulus_polyphemus;EOL;length
Myripristis_murdjan	EOL	60	cm	60	length	Myripristis_murdjan;EOL;length
Myripristis_murdjan	fishbase	60	cm	60	length	Myripristis_murdjan;fishbase;length
Oreochromis_niloticus	EOL	60	cm	60	length	Oreochromis_niloticus;EOL;length
Oreochromis_niloticus	fishbase	60	cm	60	length	Oreochromis_niloticus;fishbase;length
Ornithorhynchus_anatinus	ADW	600	mm	60	length	Ornithorhynchus_anatinus;ADW;length
Perca_fluviatilis	EOL	60	cm	60	length	Perca_fluviatilis;EOL;length
Perca_fluviatilis	fishbase	60	cm	60	length	Perca_fluviatilis;fishbase;length
Pseudochaenichthys_georgianus	EOL	60	cm	60	length	Pseudochaenichthys_georgianus;EOL;length
Pseudochaenichthys_georgianus	fishbase	60	cm	60	length	Pseudochaenichthys_georgianus;fishbase;length
Solea_senegalensis	EOL	60	cm	60	length	Solea_senegalensis;EOL;length
Solea_senegalensis	fishbase	60	cm	60	length	Solea_senegalensis;fishbase;length
Trachypithecus_francoisi	EOL	599.99	mm	59.999	length	Trachypithecus_francoisi;EOL;length
Manis_javanica	EOL	590	mm	59	length	Manis_javanica;EOL;length
Cepphus_grylle	EOL	58	cm	58	length	Cepphus_grylle;EOL;length
Falco_peregrinus	ADW	58	cm	58	length	Falco_peregrinus;ADW;length
Pandion_haliaetus	ADW	58	cm	58	length	Pandion_haliaetus;ADW;length
Trichosurus_vulpecula	ADW	580	mm	58	length	Trichosurus_vulpecula;ADW;length
Arenaria_interpres	EOL	57	cm	57	length	Arenaria_interpres;EOL;length
Vulpes_lagopus	EOL	564.81	mm	56.481	length	Vulpes_lagopus;EOL;length
Macaca_nemestrina	ADW	564	mm	56.4	length	Macaca_nemestrina;ADW;length
Liparis_tanakae	EOL	56.3	cm	56.3	length	Liparis_tanakae;EOL;length
Liparis_tanakae	fishbase	56.3	cm	56.3	length	Liparis_tanakae;fishbase;length
Salmo_trutta	ADW	56	cm	56	length	Salmo_trutta;ADW;length
Sarcophilus_harrisii	EOL	557.86	mm	55.786	length	Sarcophilus_harrisii;EOL;length
Eudyptes_chrysocome	ADW	55	cm	55	length	Eudyptes_chrysocome;ADW;length
Falco_cherrug	ADW	55	cm	55	length	Falco_cherrug;ADW;length
Nomascus_leucogenys	EOL	545	mm	54.5	length	Nomascus_leucogenys;EOL;length
Leucoraja_erinacea	EOL	54	cm	54	length	Leucoraja_erinacea;EOL;length
Phasianus_colchicus	ADW	53.6	cm	53.6	length	Phasianus_colchicus;ADW;length
Ictalurus_punctatus	ADW	53	cm	53	length	Ictalurus_punctatus;ADW;length
Mytilus_californianus	EOL	530	mm	53	length	Mytilus_californianus;EOL;length
Callithrix_jacchus	EOL	525	mm	52.5	length	Callithrix_jacchus;EOL;length
Sciurus_carolinensis	ADW	525	mm	52.5	length	Sciurus_carolinensis;ADW;length
Esox_lucius	ADW	51	cm	51	length	Esox_lucius;ADW;length
Prochilodus_magdalenae	fishbase	51	cm	51	length	Prochilodus_magdalenae;fishbase;length
Salvelinus_fontinalis	ADW	50.8	cm	50.8	length	Salvelinus_fontinalis;ADW;length
Chlorocebus_sabaeus	ADW	500	mm	50	length	Chlorocebus_sabaeus;ADW;length
Falco_biarmicus	ADW	50	cm	50	length	Falco_biarmicus;ADW;length
Fulmarus_glacialis	ADW	50	cm	50	length	Fulmarus_glacialis;ADW;length
Micropterus_dolomieu	ADW	50	cm	50	length	Micropterus_dolomieu;ADW;length
Oryctolagus_cuniculus	ADW	50	cm	50	length	Oryctolagus_cuniculus;ADW;length
Perca_flavescens	EOL	50	cm	50	length	Perca_flavescens;EOL;length
Perca_flavescens	fishbase	50	cm	50	length	Perca_flavescens;fishbase;length
Pygocentrus_nattereri	EOL	50	cm	50	length	Pygocentrus_nattereri;EOL;length
Pygocentrus_nattereri	fishbase	50	cm	50	length	Pygocentrus_nattereri;fishbase;length
Rynchops_niger	ADW	50	cm	50	length	Rynchops_niger;ADW;length
Syngnathus_acus	EOL	50	cm	50	length	Syngnathus_acus;EOL;length
Syngnathus_acus	fishbase	50	cm	50	length	Syngnathus_acus;fishbase;length
Steatornis_caripensis	ADW	49	cm	49	length	Steatornis_caripensis;ADW;length
Apus_apus	ADW	48	cm	48	length	Apus_apus;ADW;length
Aythya_fuligula	ADW	48	cm	48	length	Aythya_fuligula;ADW;length
Carassius_auratus	EOL	48	cm	48	length	Carassius_auratus;EOL;length
Carassius_auratus	fishbase	48	cm	48	length	Carassius_auratus;fishbase;length
Nestor_notabilis	ADW	48	cm	48	length	Nestor_notabilis;ADW;length
Thamnophis_sirtalis	EOL	48	cm	48	length	Thamnophis_sirtalis;EOL;length
Trichosurus_vulpecula	EOL	472.78	mm	47.278	length	Trichosurus_vulpecula;EOL;length
Clarias_magur	ADW	47	cm	47	length	Clarias_magur;ADW;length
Herpetotheres_cachinnans	ADW	47	cm	47	length	Herpetotheres_cachinnans;ADW;length
Macaca_fascicularis	ADW	47	cm	47	length	Macaca_fascicularis;ADW;length
Struthidea_cinerea	ADW	47	cm	47	length	Struthidea_cinerea;ADW;length
Carassius_gibelio	EOL	46.6	cm	46.6	length	Carassius_gibelio;EOL;length
Carassius_gibelio	fishbase	46.6	cm	46.6	length	Carassius_gibelio;fishbase;length
Lithobates_catesbeianus	ADW	460	mm	46	length	Lithobates_catesbeianus;ADW;length
Clupea_harengus	ADW	45.72	cm	45.72	length	Clupea_harengus;ADW;length
Oreochromis_aureus	EOL	45.7	cm	45.7	length	Oreochromis_aureus;EOL;length
Oreochromis_aureus	fishbase	45.7	cm	45.7	length	Oreochromis_aureus;fishbase;length
Carassius_auratus	ADW	45	cm	45	length	Carassius_auratus;ADW;length
Chelydra_serpentina	ADW	45	cm	45	length	Chelydra_serpentina;ADW;length
Ciccaba_nigrolineata	ADW	45	cm	45	length	Ciccaba_nigrolineata;ADW;length
Clupea_harengus	EOL	45	cm	45	length	Clupea_harengus;EOL;length
Clupea_harengus	fishbase	45	cm	45	length	Clupea_harengus;fishbase;length
Scatophagus_argus	fishbase	45	cm	45	length	Scatophagus_argus;fishbase;length
Spheniscus_demersus	ADW	45	cm	45	length	Spheniscus_demersus;ADW;length
Tachyglossus_aculeatus	ADW	45	cm	45	length	Tachyglossus_aculeatus;ADW;length
Nyctereutes_procyonoides	EOL	447.38	mm	44.738	length	Nyctereutes_procyonoides;EOL;length
Dasypus_novemcinctus	EOL	442.79	mm	44.279	length	Dasypus_novemcinctus;EOL;length
Octodon_degus	ADW	440	mm	44	length	Octodon_degus;ADW;length
Stercorarius_parasiticus	ADW	44	cm	44	length	Stercorarius_parasiticus;ADW;length
Nibea_albiflora	EOL	43.5	cm	43.5	length	Nibea_albiflora;EOL;length
Nibea_albiflora	fishbase	43.5	cm	43.5	length	Nibea_albiflora;fishbase;length
Oxyura_jamaicensis	ADW	43	cm	43	length	Oxyura_jamaicensis;ADW;length
Oceanites_oceanicus	EOL	42	cm	42	length	Oceanites_oceanicus;EOL;length
Sepia_pharaonis	EOL	420	mm	42	length	Sepia_pharaonis;EOL;length
Ornithorhynchus_anatinus	EOL	419.18	mm	41.918	length	Ornithorhynchus_anatinus;EOL;length
Rattus_rattus	EOL	414	mm	41.4	length	Rattus_rattus;EOL;length
Marmota_monax	EOL	412.76	mm	41.276	length	Marmota_monax;EOL;length
Marmota_flaviventris	EOL	411.8	mm	41.18	length	Marmota_flaviventris;EOL;length
Tympanuchus_pallidicinctus	ADW	41	cm	41	length	Tympanuchus_pallidicinctus;ADW;length
Tyrannus_savana	ADW	41	cm	41	length	Tyrannus_savana;ADW;length
Neotoma_lepida	ADW	407	mm	40.7	length	Neotoma_lepida;ADW;length
Acanthopagrus_latus	EOL	40	cm	40	length	Acanthopagrus_latus;EOL;length
Acanthopagrus_latus	fishbase	40	cm	40	length	Acanthopagrus_latus;fishbase;length
Aplysia_californica	ADW	40	cm	40	length	Aplysia_californica;ADW;length
Carlito_syrichta	EOL	400	mm	40	length	Carlito_syrichta;EOL;length
Oryctolagus_cuniculus	EOL	400	mm	40	length	Oryctolagus_cuniculus;EOL;length
Platysternon_megacephalum	ADW	40	cm	40	length	Platysternon_megacephalum;ADW;length
Tyto_alba	ADW	40	cm	40	length	Tyto_alba;ADW;length
Rattus_norvegicus	ADW	399	mm	39.9	length	Rattus_norvegicus;ADW;length
Gymnodraco_acuticeps	EOL	38.5	cm	38.5	length	Gymnodraco_acuticeps;EOL;length
Gymnodraco_acuticeps	fishbase	38.5	cm	38.5	length	Gymnodraco_acuticeps;fishbase;length
Podilymbus_podiceps	ADW	38.1	cm	38.1	length	Podilymbus_podiceps;ADW;length
Chinchilla_lanigera	ADW	380	mm	38	length	Chinchilla_lanigera;ADW;length
Nycticebus_coucang	ADW	38	cm	38	length	Nycticebus_coucang;ADW;length
Scatophagus_argus	EOL	38	cm	38	length	Scatophagus_argus;EOL;length
Galeopterus_variegatus	EOL	379.43	mm	37.943	length	Galeopterus_variegatus;EOL;length
Manis_pentadactyla	EOL	378.96	mm	37.896	length	Manis_pentadactyla;EOL;length
Capra_hircus	EOL	375.56	mm	37.556	length	Capra_hircus;EOL;length
Tachyglossus_aculeatus	EOL	375	mm	37.5	length	Tachyglossus_aculeatus;EOL;length
Erpetoichthys_calabaricus	EOL	37	cm	37	length	Erpetoichthys_calabaricus;EOL;length
Erpetoichthys_calabaricus	fishbase	37	cm	37	length	Erpetoichthys_calabaricus;fishbase;length
Dipodomys_ordii	ADW	365	mm	36.5	length	Dipodomys_ordii;ADW;length
Otolemur_garnettii	ADW	364	mm	36.4	length	Otolemur_garnettii;ADW;length
Falco_naumanni	ADW	36	cm	36	length	Falco_naumanni;ADW;length
Prochilodus_magdalenae	EOL	36	cm	36	length	Prochilodus_magdalenae;EOL;length
Mustela_putorius	EOL	358.92	mm	35.892	length	Mustela_putorius;EOL;length
Perca_flavescens	ADW	35.6	cm	35.6	length	Perca_flavescens;ADW;length
Albula_goreensis	EOL	35	cm	35	length	Albula_goreensis;EOL;length
Ameiurus_melas	ADW	350	mm	35	length	Ameiurus_melas;ADW;length
Callithrix_jacchus	ADW	35	cm	35	length	Callithrix_jacchus;ADW;length
Penaeus_monodon	EOL	35	cm	35	length	Penaeus_monodon;EOL;length
Scortum_barcoo	EOL	35	cm	35	length	Scortum_barcoo;EOL;length
Scortum_barcoo	fishbase	35	cm	35	length	Scortum_barcoo;fishbase;length
Takifugu_flavidus	EOL	35	cm	35	length	Takifugu_flavidus;EOL;length
Takifugu_flavidus	fishbase	35	cm	35	length	Takifugu_flavidus;fishbase;length
Trematomus_bernacchii	EOL	35	cm	35	length	Trematomus_bernacchii;EOL;length
Trematomus_bernacchii	fishbase	35	cm	35	length	Trematomus_bernacchii;fishbase;length
Tachysurus_fulvidraco	EOL	34.5	cm	34.5	length	Tachysurus_fulvidraco;EOL;length
Tachysurus_fulvidraco	fishbase	34.5	cm	34.5	length	Tachysurus_fulvidraco;fishbase;length
Nycticebus_coucang	EOL	344	mm	34.4	length	Nycticebus_coucang;EOL;length
Penaeus_monodon	ADW	336	mm	33.6	length	Penaeus_monodon;ADW;length
Dallia_pectoralis	EOL	33	cm	33	length	Dallia_pectoralis;EOL;length
Dallia_pectoralis	fishbase	33	cm	33	length	Dallia_pectoralis;fishbase;length
Mustela_erminea	ADW	330	mm	33	length	Mustela_erminea;ADW;length
Pheucticus_melanocephalus	ADW	33	cm	33	length	Pheucticus_melanocephalus;ADW;length
Cuculus_canorus	ADW	32	cm	32	length	Cuculus_canorus;ADW;length
Lagopus_leucura	ADW	31	cm	31	length	Lagopus_leucura;ADW;length
Chinchilla_lanigera	EOL	305	mm	30.5	length	Chinchilla_lanigera;EOL;length
Aphelocoma_coerulescens	ADW	30	cm	30	length	Aphelocoma_coerulescens;ADW;length
Dirofilaria_immitis	ADW	30	cm	30	length	Dirofilaria_immitis;ADW;length
Eudyptula_minor	ADW	30	cm	30	length	Eudyptula_minor;ADW;length
Muraenolepis_orangiensis	EOL	30	cm	30	length	Muraenolepis_orangiensis;EOL;length
Muraenolepis_orangiensis	fishbase	30	cm	30	length	Muraenolepis_orangiensis;fishbase;length
Penaeus_japonicus	EOL	30	cm	30	length	Penaeus_japonicus;EOL;length
Takifugu_bimaculatus	EOL	30	cm	30	length	Takifugu_bimaculatus;EOL;length
Takifugu_bimaculatus	fishbase	30	cm	30	length	Takifugu_bimaculatus;fishbase;length
Toxotes_jaculatrix	EOL	30	cm	30	length	Toxotes_jaculatrix;EOL;length
Toxotes_jaculatrix	fishbase	30	cm	30	length	Toxotes_jaculatrix;fishbase;length
Sebastes_umbrosus	EOL	29.8	cm	29.8	length	Sebastes_umbrosus;EOL;length
Sebastes_umbrosus	fishbase	29.8	cm	29.8	length	Sebastes_umbrosus;fishbase;length
Trachemys_scripta	ADW	29	cm	29	length	Trachemys_scripta;ADW;length
Suricata_suricatta	EOL	285.71	mm	28.571	length	Suricata_suricatta;EOL;length
Microcebus_murinus	EOL	285	mm	28.5	length	Microcebus_murinus;EOL;length
Peromyscus_californicus	ADW	285	mm	28.5	length	Peromyscus_californicus;ADW;length
Crassostrea_virginica	EOL	283	mm	28.3	length	Crassostrea_virginica;EOL;length
Asterias_rubens	EOL	280	mm	28	length	Asterias_rubens;EOL;length
Misgurnus_anguillicaudatus	EOL	28	cm	28	length	Misgurnus_anguillicaudatus;EOL;length
Misgurnus_anguillicaudatus	fishbase	28	cm	28	length	Misgurnus_anguillicaudatus;fishbase;length
Octodon_degus	EOL	280	mm	28	length	Octodon_degus;EOL;length
Urocitellus_parryii	EOL	278.92	mm	27.892	length	Urocitellus_parryii;EOL;length
Gracilinanus_agilis	EOL	275	mm	27.5	length	Gracilinanus_agilis;EOL;length
Charadrius_vociferus	ADW	27	cm	27	length	Charadrius_vociferus;ADW;length
Merops_nubicus	ADW	270	mm	27	length	Merops_nubicus;ADW;length
Suricata_suricatta	ADW	267	mm	26.7	length	Suricata_suricatta;ADW;length
Erinaceus_europaeus	ADW	265	mm	26.5	length	Erinaceus_europaeus;ADW;length
Onychostoma_macrolepis	EOL	26.5	cm	26.5	length	Onychostoma_macrolepis;EOL;length
Onychostoma_macrolepis	fishbase	26.5	cm	26.5	length	Onychostoma_macrolepis;fishbase;length
Arenaria_interpres	ADW	26	cm	26	length	Arenaria_interpres;ADW;length
Pteropus_alecto	EOL	254.6	mm	25.46	length	Pteropus_alecto;EOL;length
Cavia_porcellus	ADW	25.4	cm	25.4	length	Cavia_porcellus;ADW;length
Sciurus_carolinensis	EOL	253.48	mm	25.348	length	Sciurus_carolinensis;EOL;length
Anabas_testudineus	EOL	25	cm	25	length	Anabas_testudineus;EOL;length
Anabas_testudineus	fishbase	25	cm	25	length	Anabas_testudineus;fishbase;length
Athene_cunicularia	ADW	25	cm	25	length	Athene_cunicularia;ADW;length
Chrysemys_picta	ADW	250	mm	25	length	Chrysemys_picta;ADW;length
Pelecanoides_urinatrix	ADW	25	cm	25	length	Pelecanoides_urinatrix;ADW;length
Agelaius_phoeniceus	ADW	24	cm	24	length	Agelaius_phoeniceus;ADW;length
Notolabrus_celidotus	fishbase	23.9	cm	23.9	length	Notolabrus_celidotus;fishbase;length
Erinaceus_europaeus	EOL	237.17	mm	23.717	length	Erinaceus_europaeus;EOL;length
Pteropus_giganteus	ADW	23	cm	23	length	Pteropus_giganteus;ADW;length
Sinocyclocheilus_grahami	fishbase	23	cm	23	length	Sinocyclocheilus_grahami;fishbase;length
Pseudoliparis_swirei	EOL	22.6	cm	22.6	length	Pseudoliparis_swirei;EOL;length
Pseudoliparis_swirei	fishbase	22.6	cm	22.6	length	Pseudoliparis_swirei;fishbase;length
Peromyscus_maniculatus	ADW	222	mm	22.2	length	Peromyscus_maniculatus;ADW;length
Boleophthalmus_pectinirostris	fishbase	22	cm	22	length	Boleophthalmus_pectinirostris;fishbase;length
Molothrus_ater	ADW	22	cm	22	length	Molothrus_ater;ADW;length
Pteropus_vampyrus	ADW	220	mm	22	length	Pteropus_vampyrus;ADW;length
Rattus_rattus	ADW	22	cm	22	length	Rattus_rattus;ADW;length
Rattus_norvegicus	EOL	217	mm	21.7	length	Rattus_norvegicus;EOL;length
Ochotona_princeps	ADW	216	mm	21.6	length	Ochotona_princeps;ADW;length
Mustela_erminea	EOL	215.65	mm	21.565	length	Mustela_erminea;EOL;length
Sturnus_vulgaris	ADW	21.5	cm	21.5	length	Sturnus_vulgaris;ADW;length
Clarias_magur	EOL	21.3	cm	21.3	length	Clarias_magur;EOL;length
Clarias_magur	fishbase	21.3	cm	21.3	length	Clarias_magur;fishbase;length
Gracilinanus_agilis	ADW	212	mm	21.2	length	Gracilinanus_agilis;ADW;length
Haliotis_rufescens	EOL	207	mm	20.7	length	Haliotis_rufescens;EOL;length
Condylura_cristata	ADW	205	mm	20.5	length	Condylura_cristata;ADW;length
Peromyscus_leucopus	ADW	205	mm	20.5	length	Peromyscus_leucopus;ADW;length
Arvicanthis_niloticus	ADW	204	mm	20.4	length	Arvicanthis_niloticus;ADW;length
Anolis_carolinensis	ADW	20.32	cm	20.32	length	Anolis_carolinensis;ADW;length
Bombycilla_garrulus	ADW	203	mm	20.3	length	Bombycilla_garrulus;ADW;length
Lithobates_catesbeianus	EOL	203	mm	20.3	length	Lithobates_catesbeianus;EOL;length
Echinococcus_granulosus	EOL	201.5	mm	20.15	length	Echinococcus_granulosus;EOL;length
Anisakis_simplex	EOL	200	mm	20	length	Anisakis_simplex;EOL;length
Boleophthalmus_pectinirostris	EOL	20	cm	20	length	Boleophthalmus_pectinirostris;EOL;length
Brienomyrus_brachyistius	EOL	20	cm	20	length	Brienomyrus_brachyistius;EOL;length
Brienomyrus_brachyistius	fishbase	20	cm	20	length	Brienomyrus_brachyistius;fishbase;length
Chelmon_rostratus	EOL	20	cm	20	length	Chelmon_rostratus;EOL;length
Chelmon_rostratus	fishbase	20	cm	20	length	Chelmon_rostratus;fishbase;length
Indicator_indicator	ADW	20	cm	20	length	Indicator_indicator;ADW;length
Loxia_curvirostra	ADW	20	cm	20	length	Loxia_curvirostra;ADW;length
Melopsittacus_undulatus	ADW	20	cm	20	length	Melopsittacus_undulatus;ADW;length
Hirundo_rustica	ADW	19.9	cm	19.9	length	Hirundo_rustica;ADW;length
Monodelphis_domestica	EOL	199	mm	19.9	length	Monodelphis_domestica;EOL;length
Collichthys_lucidus	EOL	19.8	cm	19.8	length	Collichthys_lucidus;EOL;length
Collichthys_lucidus	fishbase	19.8	cm	19.8	length	Collichthys_lucidus;fishbase;length
Simochromis_diagramma	EOL	19.5	cm	19.5	length	Simochromis_diagramma;EOL;length
Simochromis_diagramma	fishbase	19.5	cm	19.5	length	Simochromis_diagramma;fishbase;length
Arvicola_amphibius	EOL	193.57	mm	19.357	length	Arvicola_amphibius;EOL;length
Rousettus_aegyptiacus	ADW	19.2	cm	19.2	length	Rousettus_aegyptiacus;ADW;length
Pteropus_alecto	ADW	191	mm	19.1	length	Pteropus_alecto;ADW;length
Dunckerocampus_dactyliophorus	EOL	19	cm	19	length	Dunckerocampus_dactyliophorus;EOL;length
Dunckerocampus_dactyliophorus	fishbase	19	cm	19	length	Dunckerocampus_dactyliophorus;fishbase;length
Megachile_rotundata	ADW	190	mm	19	length	Megachile_rotundata;ADW;length
Ochotona_princeps	EOL	190	mm	19	length	Ochotona_princeps;EOL;length
Sceloporus_undulatus	ADW	19	cm	19	length	Sceloporus_undulatus;ADW;length
Hippocampus_comes	fishbase	18.7	cm	18.7	length	Hippocampus_comes;fishbase;length
Psammomys_obesus	ADW	185	mm	18.5	length	Psammomys_obesus;ADW;length
Toxocara_canis	EOL	184	mm	18.4	length	Toxocara_canis;EOL;length
Syngnathus_scovelli	EOL	18.3	cm	18.3	length	Syngnathus_scovelli;EOL;length
Syngnathus_scovelli	fishbase	18.3	cm	18.3	length	Syngnathus_scovelli;fishbase;length
Glaucidium_brasilianum	ADW	18	cm	18	length	Glaucidium_brasilianum;ADW;length
Mesocricetus_auratus	EOL	180	mm	18	length	Mesocricetus_auratus;EOL;length
Microtus_ochrogaster	ADW	180	mm	18	length	Microtus_ochrogaster;ADW;length
Mizuhopecten_yessoensis	EOL	180	mm	18	length	Mizuhopecten_yessoensis;EOL;length
Terrapene_carolina	ADW	18	cm	18	length	Terrapene_carolina;ADW;length
Melospiza_melodia	ADW	17	cm	17	length	Melospiza_melodia;ADW;length
Mercenaria_mercenaria	EOL	170	mm	17	length	Mercenaria_mercenaria;EOL;length
Ochotona_curzoniae	EOL	170	mm	17	length	Ochotona_curzoniae;EOL;length
Tetraodon_nigroviridis	fishbase	17	cm	17	length	Tetraodon_nigroviridis;fishbase;length
Zonotrichia_albicollis	ADW	17	cm	17	length	Zonotrichia_albicollis;ADW;length
Spheniscus_magellanicus	ADW	16.9	cm	16.9	length	Spheniscus_magellanicus;ADW;length
Rousettus_aegyptiacus	EOL	167.37	mm	16.737	length	Rousettus_aegyptiacus;EOL;length
Calcarius_ornatus	ADW	16.5	cm	16.5	length	Calcarius_ornatus;ADW;length
Heterocephalus_glaber	ADW	165	mm	16.5	length	Heterocephalus_glaber;ADW;length
Neotoma_lepida	EOL	163.73	mm	16.373	length	Neotoma_lepida;EOL;length
Echinops_telfairi	EOL	160	mm	16	length	Echinops_telfairi;EOL;length
Phainopepla_nitens	ADW	16	cm	16	length	Phainopepla_nitens;ADW;length
Xiphophorus_hellerii	EOL	16	cm	16	length	Xiphophorus_hellerii;EOL;length
Xiphophorus_hellerii	fishbase	16	cm	16	length	Xiphophorus_hellerii;fishbase;length
Blattella_germanica	ADW	15.88	cm	15.88	length	Blattella_germanica;ADW;length
Anabarilius_grahami	EOL	15.6	cm	15.6	length	Anabarilius_grahami;EOL;length
Anabarilius_grahami	fishbase	15.6	cm	15.6	length	Anabarilius_grahami;fishbase;length
Crassostrea_gigas	EOL	153	mm	15.3	length	Crassostrea_gigas;EOL;length
Lucifuga_dentata	EOL	15.2	cm	15.2	length	Lucifuga_dentata;EOL;length
Lucifuga_dentata	fishbase	15.2	cm	15.2	length	Lucifuga_dentata;fishbase;length
Acomys_russatus	ADW	15	cm	15	length	Acomys_russatus;ADW;length
Apodemus_sylvaticus	ADW	150	mm	15	length	Apodemus_sylvaticus;ADW;length
Astatotilapia_calliptera	EOL	15	cm	15	length	Astatotilapia_calliptera;EOL;length
Astatotilapia_calliptera	fishbase	15	cm	15	length	Astatotilapia_calliptera;fishbase;length
Asterias_rubens	ADW	150	mm	15	length	Asterias_rubens;ADW;length
Certhia_familiaris	ADW	15	cm	15	length	Certhia_familiaris;ADW;length
Ciona_intestinalis	EOL	150	mm	15	length	Ciona_intestinalis;EOL;length
Denticeps_clupeoides	EOL	15	cm	15	length	Denticeps_clupeoides;EOL;length
Denticeps_clupeoides	fishbase	15	cm	15	length	Denticeps_clupeoides;fishbase;length
Fundulus_heteroclitus	EOL	15	cm	15	length	Fundulus_heteroclitus;EOL;length
Fundulus_heteroclitus	fishbase	15	cm	15	length	Fundulus_heteroclitus;fishbase;length
Haplochromis_burtoni	fishbase	15	cm	15	length	Haplochromis_burtoni;fishbase;length
Menidia_menidia	EOL	15	cm	15	length	Menidia_menidia;EOL;length
Menidia_menidia	fishbase	15	cm	15	length	Menidia_menidia;fishbase;length
Monodelphis_domestica	ADW	15	cm	15	length	Monodelphis_domestica;ADW;length
Mytilus_californianus	ADW	150	mm	15	length	Mytilus_californianus;ADW;length
Passerina_amoena	ADW	15	cm	15	length	Passerina_amoena;ADW;length
Pecten_maximus	EOL	150	mm	15	length	Pecten_maximus;EOL;length
Poecilia_latipinna	EOL	15	cm	15	length	Poecilia_latipinna;EOL;length
Poecilia_latipinna	fishbase	15	cm	15	length	Poecilia_latipinna;fishbase;length
