species	sequencing_depth	intron	annotated	annotated_unclassified	annotated_major	annotated_minor	prop_annot_unclassified	prop_annot_minor	prop_annot_major
Anopheles_funestus_NCBI.taxid62324	2538.33157099698	129586	58276	3553	42003	12720	0.182918039538715	0.191892829664942	0.957333333333333
Anopheles_coluzzii_NCBI.taxid1518534	1346.20193060266	103749	54782	3977	39964	10841	0.277510292373177	0.225220733354108	0.968049802582177
Anopheles_aquasalis_NCBI.taxid42839	228.784811111038	63188	48223	7870	32652	7701	0.686496859734822	0.41470113085622	0.984858538939494
Anopheles_albimanus_NCBI.taxid7167	4232.17926759492	184551	57170	1424	42803	12943	0.0716261757456868	0.109737589554453	0.916062065275548
Anolis_carolinensis_NCBI.taxid28377	4505.1714179607	366524	179233	5022	152869	21342	0.688699945145365	0.104683844195594	0.983959938465896
Anneissia_japonica_NCBI.taxid1529436	2038.67738478028	261517	156929	8635	131206	17088	0.813624799773862	0.144743640783689	0.98764744405218
Angiostrongylus_cantonensis_NCBI.taxid6313	2596.79550827423	241309	70134	720	65696	3718	0.342857142857143	0.0226289233915388	0.877045897524898
Ancylostoma_ceylanicum_NCBI.taxid53326	2047.17761557178	173537	77781	722	72753	4306	0.531272994849154	0.0574194580755281	0.748595476714753
Anas_platyrhynchos_NCBI.taxid8839	3867.47594819611	325176	176821	15475	131145	30201	0.817183291968105	0.17396288146723	0.988781072583746
Anarrhichthys_ocellatus_NCBI.taxid433405	1280.05782713327	382780	228404	6122	198363	23919	0.895160111127358	0.135671380196369	0.993603486275295
Ananas_comosus_NCBI.taxid4615	6372.92718639864	328882	120929	2528	97293	21108	0.775222324440356	0.0928983874375044	0.988699761190996
Anabarilius_grahami_NCBI.taxid495550	669.921501706485	167633	109407	15401	91093	2913	0.734430138292799	0.0718390095933315	0.858444691558136
Alligator_sinensis_NCBI.taxid38654	4162.71989727384	861185	209864	3765	165796	40303	0.457806420233463	0.0590477753245555	0.972912705678004
Alligator_mississippiensis_NCBI.taxid8496	1836.07062707958	467691	210178	12338	165082	32758	0.634442330436571	0.116647912601308	0.986058680173938
Ailuropoda_melanoleuca_NCBI.taxid9646	2817.23682195756	632957	214551	10941	158318	45292	0.644763981377807	0.0995277639215152	0.983836588594262
Aegilops_tauschii_NCBI.taxid37682	1534.22418013626	189517	123287	11330	97186	14771	0.849070743405276	0.188853657912906	0.992108943537602
Aedes_albopictus_NCBI.taxid7160	2782.68998793727	161119	95223	15675	67890	11658	0.497177112408018	0.20262448944121	0.942183857000111
Aedes_aegypti_NCBI.taxid7159	2896.7444926973	161612	65569	5355	45237	14977	0.746861924686193	0.137836146441127	0.988052594792941
Adineta_vaga_NCBI.taxid104782	4502.80524941375	190800	124456	5406	116540	2510	0.66897661180547	0.0404362605319543	0.965966546756627
Acyrthosiphon_pisum_NCBI.taxid7029	3521.64900300464	232969	104008	6895	85467	11646	0.747587552856988	0.0848067344382628	0.988949573025387
Actinia_tenebrosa_NCBI.taxid6105	875.919791666666	211982	149624	4240	133267	12117	0.855356062134355	0.167214064914992	0.990383543523012
Acropora_millepora_NCBI.taxid45264	553.28908528542	181186	147020	17373	118936	10711	0.857671800947867	0.263227740778059	0.989163249860694
Acropora_digitifera_NCBI.taxid70779	2973.74942878903	224521	131952	7031	111058	13863	0.760848393031057	0.137348538139162	0.971236674333389
Acromyrmex_echinatior_NCBI.taxid103372	1412.60619834711	150101	74883	4375	56158	14350	0.773104788831949	0.16430984141524	0.983382072250337
Acomys_russatus_NCBI.taxid60746	3470.04320935018	282938	165324	12344	131566	21414	0.838643929614784	0.160826135936913	0.974065107463593
Acipenser_ruthenus_NCBI.taxid7906	1182.5439974883	494430	344529	45121	268274	31134	0.845659344778469	0.18401796796501	0.986722278618823
Acinonyx_jubatus_NCBI.taxid32536	0.033727935256665	856	849	728	119	2	0.993178717598909	0.5	1
Acanthochromis_polyacanthus_NCBI.taxid80966	2530.63908247285	362145	224639	11727	196340	16572	0.855049216186657	0.110295438965464	0.990720510245788
Acanthocheilonema_viteae_NCBI.taxid6277	1063.97818366312	154383	71593	2418	66572	2603	0.615894039735099	0.0344540039708802	0.888728690242567
Abrus_precatorius_NCBI.taxid3816	4.48808473080317	71813	69505	58916	9705	884	0.969938428105759	0.651436993367723	0.999073502161828
