species	NCBI.taxid	dN	dS	dNdS
Ceratotherium_simum	9807	0.02773341948	0.2048948715	0.135354385773389
Equus_caballus	9796	0.003413185129	0.024496426	0.139334004438035
Equus_asinus	9793	0.003613012283	0.02073750925	0.174225951605061
Pteropus_giganteus	143291	0.05524069177	0.4046540052	0.136513394307557
Phyllostomus_discolor	89673	0.06105385937	0.5544113374	0.110123756949708
Molossus_molossus	27622	0.04061906937	0.3091370113	0.131395038074498
Miniopterus_natalensis	291302	0.04168239318	0.2980995824	0.139827076725217
Pipistrellus_kuhlii	59472	0.03923083657	0.2852770952	0.137518354014704
Myotis_myotis	51298	0.009230319481	0.06999417558	0.131872679469597
Myotis_brandtii	109478	0.009230049052	0.05007127148	0.184338219884965
Vicugna_pacos	30538	0.04560552517	0.3778199016	0.120707048455808
Sus_scrofa	9823	0.05257782443	0.4387714248	0.119829645820636
Neophocaena_asiaeorientalis	189058	0.0169722664	0.09599655909	0.176800778703828
Balaenoptera_acutorostrata	9767	0.01348494175	0.06716932112	0.200760429391697
Cervus_elaphus	9860	0.04450437238	0.1580925515	0.281508344053768
Odocoileus_virginianus	9874	0.01246993583	0.07963066116	0.156597165568479
Bos_taurus	9913	0.01235286414	0.105553246	0.117029694567612
Ovis_aries	9940	0.01396848054	0.1239132621	0.112727889680825
Manis_javanica	9974	0.07746512547	0.5065686001	0.152921293295139
Suricata_suricatta	37032	0.04156451586	0.3184400994	0.130525382759003
Panthera_tigris	9694	0.003191288293	0.012719513	0.250897050303734
Panthera_leo	9689	0.00448983703	0.01544759563	0.29064957016874
Acinonyx_jubatus	32536	0.003444483668	0.01969097115	0.174927058790597
Puma_concolor	9696	0.009599259737	0.0391931596	0.244921813779974
Felis_catus	9685	0.003549793641	0.02684189086	0.132248270418606
Lynx_pardinus	191816	0.001612145815	0.006626690288	0.24328069442439
Lynx_canadensis	61383	0.002464021843	0.007010317835	0.351485039764962
Nyctereutes_procyonoides	34880	0.005309437956	0.03675970319	0.144436366326384
Canis_lupus	9612	0.004383484669	0.03566132791	0.12291983854507
Vulpes_vulpes	9627	0.001438329248	0.01288653876	0.111614862205249
Vulpes_lagopus	494514	0.001571247816	0.01035654455	0.151715449918091
Ursus_arctos	9644	0.02270898365	0.1874645286	0.121137496355137
Enhydra_lutris	34882	0.03787125832	0.2849456643	0.132906947059661
Halichoerus_grypus	9711	0.006744139976	0.03568057437	0.189014333291407
Mirounga_leonina	9715	0.005609973268	0.0287936617	0.194833617427685
Neomonachus_schauinslandi	29088	0.003825632558	0.02541771681	0.150510472148108
Leptonychotes_weddellii	9713	0.008533132687	0.03170944573	0.269103810885186
