mass
Amyelois_transitella	AnAge 	
Amyelois_transitella	fishbase 	
Anabarilius_grahami	ADW	
Anabarilius_grahami	EOL	
Anabarilius_grahami	AnAge 	
Anabarilius_grahami	fishbase 	
Anabas_testudineus	ADW	
Anabas_testudineus	EOL	
Anabas_testudineus	AnAge 	
Anabas_testudineus	fishbase 	
Ananas_comosus	ADW	
Ananas_comosus	EOL	
Ananas_comosus	AnAge 	
Ananas_comosus	fishbase 	
Anarrhichthys_ocellatus	ADW	
Anarrhichthys_ocellatus	EOL	* body mass 	   show_all_records       18.4 kg
Anarrhichthys_ocellatus	AnAge 	
Anarrhichthys_ocellatus	fishbase 	max. published weight: 18.4 kg
Anas_platyrhynchos	ADW	mass             1082 g
Anas_platyrhynchos	ADW	mass             1048.1 g
Anas_platyrhynchos	EOL	* egg mass
Anas_platyrhynchos	AnAge 	Adult weight       1,048 g
Anas_platyrhynchos	fishbase 	
Anastrepha_ludens	ADW	
Anastrepha_ludens	EOL	
Anastrepha_ludens	AnAge 	
Anastrepha_ludens	fishbase 	
Anastrepha_obliqua	ADW	
Anastrepha_obliqua	EOL	
Anastrepha_obliqua	AnAge 	
Anastrepha_obliqua	fishbase 	
Ancylostoma_caninum	ADW	
Ancylostoma_caninum	EOL	
Ancylostoma_caninum	AnAge 	
Ancylostoma_caninum	fishbase 	
Ancylostoma_ceylanicum	ADW	
Ancylostoma_ceylanicum	EOL	
Ancylostoma_ceylanicum	AnAge 	
Ancylostoma_ceylanicum	fishbase 	
Ancylostoma_duodenale	ADW	
Ancylostoma_duodenale	EOL	
Ancylostoma_duodenale	AnAge 	
Ancylostoma_duodenale	fishbase 	
Angiostrongylus_cantonensis	ADW	
Angiostrongylus_cantonensis	EOL	
Angiostrongylus_cantonensis	AnAge 	
Angiostrongylus_cantonensis	fishbase 	
Angiostrongylus_costaricensis	ADW	
Angiostrongylus_costaricensis	EOL	
Angiostrongylus_costaricensis	AnAge 	
Angiostrongylus_costaricensis	fishbase 	
Anguilla_anguilla	ADW	mass of a female eel is 6.599 g
Anguilla_anguilla	ADW	mass             6,599 (high) g
Anguilla_anguilla	EOL	
Anguilla_anguilla	AnAge 	Adult weight       3,629 g
Anguilla_anguilla	fishbase 	max. published weight: 6.6 kg
Anhinga_anhinga	ADW	mass             1350 g
Anhinga_anhinga	ADW	mass             1080 g
Anhinga_anhinga	EOL	
Anhinga_anhinga	AnAge 	Adult weight       1,080 g
Anhinga_anhinga	fishbase 	
Anhinga_rufa	ADW	
Anhinga_rufa	EOL	
Anhinga_rufa	AnAge 	
Anhinga_rufa	fishbase 	
Anisakis_simplex	ADW	
Anisakis_simplex	EOL	
Anisakis_simplex	AnAge 	
Anisakis_simplex	fishbase 	
Anneissia_japonica	ADW	
Anneissia_japonica	EOL	
Anneissia_japonica	AnAge 	
Anneissia_japonica	fishbase 	
Anolis_carolinensis	ADW	mass             2 to 6 g
Anolis_carolinensis	EOL	
Anolis_carolinensis	AnAge 	Adult weight       2.455 g
Anolis_carolinensis	fishbase 	
Anopheles_albimanus	ADW	
Anopheles_albimanus	EOL	
Anopheles_albimanus	AnAge 	
Anopheles_albimanus	fishbase 	
Anopheles_aquasalis	ADW	
Anopheles_aquasalis	EOL	
Anopheles_aquasalis	AnAge 	
Anopheles_aquasalis	fishbase 	
Anopheles_arabiensis	ADW	
Anopheles_arabiensis	EOL	
Anopheles_arabiensis	AnAge 	
Anopheles_arabiensis	fishbase 	
Anopheles_coluzzii	ADW	
Anopheles_coluzzii	EOL	
Anopheles_coluzzii	AnAge 	
Anopheles_coluzzii	fishbase 	
Anopheles_cruzii	ADW	
Anopheles_cruzii	EOL	
Anopheles_cruzii	AnAge 	
Anopheles_cruzii	fishbase 	
Anopheles_darlingi	ADW	
Anopheles_darlingi	EOL	
Anopheles_darlingi	AnAge 	
Anopheles_darlingi	fishbase 	
Anopheles_funestus	ADW	
Anopheles_funestus	EOL	
Anopheles_funestus	AnAge 	
Anopheles_funestus	fishbase 	
Anopheles_gambiae	ADW	
Anopheles_gambiae	EOL	
Anopheles_gambiae	AnAge 	
Anopheles_gambiae	fishbase 	
Anopheles_maculipalpis	ADW	
Anopheles_maculipalpis	EOL	
Anopheles_maculipalpis	AnAge 	
Anopheles_maculipalpis	fishbase 	
Anopheles_marshallii	ADW	
Anopheles_marshallii	EOL	
Anopheles_marshallii	AnAge 	
Anopheles_marshallii	fishbase 	
Anopheles_merus	ADW	
Anopheles_merus	EOL	
Anopheles_merus	AnAge 	
Anopheles_merus	fishbase 	
Anopheles_moucheti	ADW	
Anopheles_moucheti	EOL	
Anopheles_moucheti	AnAge 	
Anopheles_moucheti	fishbase 	
Anopheles_nili	ADW	
Anopheles_nili	EOL	
Anopheles_nili	AnAge 	
Anopheles_nili	fishbase 	
