species	db	value	unity	value_used	category	id
Muntiacus_muntjak	ADW_ML	135	cm	135	length	Muntiacus_muntjak;ADW;length
Equus_quagga	ADW_ML	53	inches	134.62	length	Equus_quagga;ADW;length
Anguilla_anguilla	ADW_ML	133	cm	133	length	Anguilla_anguilla;ADW;length
Aptenodytes_forsteri	ADW_ML	132	cm	132	length	Aptenodytes_forsteri;ADW;length
Canis_lupus	ADW_ML	1300	mm	130	length	Canis_lupus;ADW;length
Lontra_canadensis	ADW_ML	1300	mm	130	length	Lontra_canadensis;ADW;length
Lynx_pardinus	ADW_ML	130	cm	130	length	Lynx_pardinus;ADW;length
Ardeotis_kori	ADW_ML	128	cm	128	length	Ardeotis_kori;ADW;length
Salvelinus_namaycush	ADW_ML	126	cm	126	length	Salvelinus_namaycush;ADW;length
Callorhinchus_milii	ADW_ML	120	cm	120	length	Callorhinchus_milii;ADW;length
Chelonia_mydas	ADW_ML	120	cm	120	length	Chelonia_mydas;ADW;length
Dracunculus_medinensis	ADW_ML	120	cm	120	length	Dracunculus_medinensis;ADW;length
Mugil_cephalus	ADW_ML	120	cm	120	length	Mugil_cephalus;ADW;length
Oncorhynchus_mykiss	ADW_ML	120	cm	120	length	Oncorhynchus_mykiss;ADW;length
Sagittarius_serpentarius	ADW_ML	1.2	meters	120	length	Sagittarius_serpentarius;ADW;length
Castor_canadensis	ADW_ML	1170	mm	117	length	Castor_canadensis;ADW;length
Homarus_americanus	ADW_ML	1.1	m	110	length	Homarus_americanus;ADW;length
Balearica_regulorum	ADW_ML	110	cm	110	length	Balearica_regulorum;ADW;length
Vombatus_ursinus	ADW_ML	1100	mm	110	length	Vombatus_ursinus;ADW;length
Thamnophis_elegans	ADW_ML	107	cm	107	length	Thamnophis_elegans;ADW;length
Lynx_canadensis	ADW_ML	1067	mm	106.7	length	Lynx_canadensis;ADW;length
Gulo_gulo	ADW_ML	105	cm	105	length	Gulo_gulo;ADW;length
Lynx_rufus	ADW_ML	105	cm	105	length	Lynx_rufus;ADW;length
Harpia_harpyja	ADW_ML	102	cm	102	length	Harpia_harpyja;ADW;length
Albula_goreensis	ADW_ML	100	cm	100	length	Albula_goreensis;ADW;length
Coregonus_clupeaformis	ADW_ML	1000	mm	100	length	Coregonus_clupeaformis;ADW;length
Dicentrarchus_labrax	ADW_ML	1	meter	100	length	Dicentrarchus_labrax;ADW;length
Echeneis_naucrates	ADW_ML	100	centimeters	100	length	Echeneis_naucrates;ADW;length
Hyaena_hyaena	ADW_ML	1	meter	100	length	Hyaena_hyaena;ADW;length
Monopterus_albus	ADW_ML	1000	mm	100	length	Monopterus_albus;ADW;length
Petromyzon_marinus	ADW_ML	100	cm	100	length	Petromyzon_marinus;ADW;length
Micropterus_salmoides	ADW_ML	97	cm	97	length	Micropterus_salmoides;ADW;length
Pongo_pygmaeus	ADW_ML	970	mm	97	length	Pongo_pygmaeus;ADW;length
Oncorhynchus_kisutch	ADW_ML	38	inches	96.52	length	Oncorhynchus_kisutch;ADW;length
Aptenodytes_patagonicus	ADW_ML	95	cm	95	length	Aptenodytes_patagonicus;ADW;length
Pygoscelis_papua	ADW_ML	95	cm	95	length	Pygoscelis_papua;ADW;length
Anser_cygnoides	ADW_ML	94	cm	94	length	Anser_cygnoides;ADW;length
Haliaeetus_leucocephalus	ADW_ML	94	cm	94	length	Haliaeetus_leucocephalus;ADW;length
Lepisosteus_oculatus	ADW_ML	914	mm	91.4	length	Lepisosteus_oculatus;ADW;length
Crotalus_tigris	ADW_ML	910	mm	91	length	Crotalus_tigris;ADW;length
Xyrauchen_texanus	ADW_ML	91	cm	91	length	Xyrauchen_texanus;ADW;length
Anseranas_semipalmata	ADW_ML	90	cm	90	length	Anseranas_semipalmata;ADW;length
Chionoecetes_opilio	ADW_ML	90	cm	90	length	Chionoecetes_opilio;ADW;length
Meles_meles	ADW_ML	90	cm	90	length	Meles_meles;ADW;length
Phalacrocorax_carbo	ADW_ML	90	cm	90	length	Phalacrocorax_carbo;ADW;length
Symphalangus_syndactylus	ADW_ML	90	cm	90	length	Symphalangus_syndactylus;ADW;length
Vulpes_vulpes	ADW_ML	900	mm	90	length	Vulpes_vulpes;ADW;length
Manis_javanica	ADW_ML	88	cm	88	length	Manis_javanica;ADW;length
Sula_dactylatra	ADW_ML	86	cm	86	length	Sula_dactylatra;ADW;length
Prionailurus_viverrinus	ADW_ML	857	mm	85.7	length	Prionailurus_viverrinus;ADW;length
Anhinga_anhinga	ADW_ML	85	cm	85	length	Anhinga_anhinga;ADW;length
Aquila_chrysaetos	ADW_ML	84	cm	84	length	Aquila_chrysaetos;ADW;length
Rhinopithecus_bieti	ADW_ML	830	mm	83	length	Rhinopithecus_bieti;ADW;length
Colobus_angolensis	ADW_ML	829	mm	82.9	length	Colobus_angolensis;ADW;length
Cathartes_aura	ADW_ML	81	cm	81	length	Cathartes_aura;ADW;length
Cercocebus_atys	ADW_ML	80	cm	80	length	Cercocebus_atys;ADW;length
Dasypus_novemcinctus	ADW_ML	0.8	m	80	length	Dasypus_novemcinctus;ADW;length
Sarcophilus_harrisii	ADW_ML	800	mm	80	length	Sarcophilus_harrisii;ADW;length
Sepia_pharaonis	ADW_ML	80	cm	80	length	Sepia_pharaonis;ADW;length
Megadyptes_antipodes	ADW_ML	78	cm	78	length	Megadyptes_antipodes;ADW;length
Phascolarctos_cinereus	ADW_ML	78	cm	78	length	Phascolarctos_cinereus;ADW;length
Aotus_nancymaae	ADW_ML	774	mm	77.4	length	Aotus_nancymaae;ADW;length
Puma_yagouaroundi	ADW_ML	770	mm	77	length	Puma_yagouaroundi;ADW;length
Mandrillus_leucophaeus	ADW_ML	764	mm	76.4	length	Mandrillus_leucophaeus;ADW;length
Alosa_sapidissima	ADW_ML	76.2	cm	76.2	length	Alosa_sapidissima;ADW;length
Felis_catus	ADW_ML	76.2	cm	76.2	length	Felis_catus;ADW;length
Papio_anubis	ADW_ML	760	mm	76	length	Papio_anubis;ADW;length
Rhinopithecus_roxellana	ADW_ML	760	mm	76	length	Rhinopithecus_roxellana;ADW;length
Trachypithecus_francoisi	ADW_ML	760	mm	76	length	Trachypithecus_francoisi;ADW;length
Eudyptes_schlegeli	ADW_ML	75	cm	75	length	Eudyptes_schlegeli;ADW;length
Leopardus_geoffroyi	ADW_ML	750	mm	75	length	Leopardus_geoffroyi;ADW;length
Theropithecus_gelada	ADW_ML	74	cm	74	length	Theropithecus_gelada;ADW;length
Choloepus_didactylus	ADW_ML	29	inches	73.66	length	Choloepus_didactylus;ADW;length
Pygoscelis_antarcticus	ADW_ML	72	cm	72	length	Pygoscelis_antarcticus;ADW;length
Eudyptes_chrysolophus	ADW_ML	71	centimeters	71	length	Eudyptes_chrysolophus;ADW;length
Acanthaster_planci	ADW_ML	700	mm	70	length	Acanthaster_planci;ADW;length
Gallus_gallus	ADW_ML	70	centimeters	70	length	Gallus_gallus;ADW;length
Marmota_flaviventris	ADW_ML	700	mm	70	length	Marmota_flaviventris;ADW;length
Pygoscelis_adeliae	ADW_ML	69.85	cm	69.85	length	Pygoscelis_adeliae;ADW;length
Gavia_stellata	ADW_ML	69	cm	69	length	Gavia_stellata;ADW;length
Probosciger_aterrimus	ADW_ML	68	cm	68	length	Probosciger_aterrimus;ADW;length
Marmota_monax	ADW_ML	675	mm	67.5	length	Marmota_monax;ADW;length
Opisthocomus_hoazin	ADW_ML	26	inches	66.04	length	Opisthocomus_hoazin;ADW;length
Eudyptes_sclateri	ADW_ML	65	cm	65	length	Eudyptes_sclateri;ADW;length
Macaca_mulatta	ADW_ML	64	cm	64	length	Macaca_mulatta;ADW;length
Strigops_habroptila	ADW_ML	64	cm	64	length	Strigops_habroptila;ADW;length
Lemur_catta	ADW_ML	63	cm	63	length	Lemur_catta;ADW;length
Nomascus_leucogenys	ADW_ML	63	cm	63	length	Nomascus_leucogenys;ADW;length
Oncorhynchus_nerka	ADW_ML	63	cm	63	length	Oncorhynchus_nerka;ADW;length
Geococcyx_californianus	ADW_ML	62	cm	62	length	Geococcyx_californianus;ADW;length
Accipiter_gentilis	ADW_ML	61	cm	61	length	Accipiter_gentilis;ADW;length
Podiceps_cristatus	ADW_ML	61	cm	61	length	Podiceps_cristatus;ADW;length
Pogona_vitticeps	ADW_ML	24	inches	60.96	length	Pogona_vitticeps;ADW;length
Cyprinus_carpio	ADW_ML	60	cm	60	length	Cyprinus_carpio;ADW;length
Macaca_fascicularis	ADW_ML	60	cm	60	length	Macaca_fascicularis;ADW;length
Manis_pentadactyla	ADW_ML	60	cm	60	length	Manis_pentadactyla;ADW;length
Rousettus_aegyptiacus	ADW_ML	60	cm	60	length	Rousettus_aegyptiacus;ADW;length
Falco_peregrinus	ADW_ML	58	cm	58	length	Falco_peregrinus;ADW;length
Pandion_haliaetus	ADW_ML	58	cm	58	length	Pandion_haliaetus;ADW;length
Trichosurus_vulpecula	ADW_ML	580	mm	58	length	Trichosurus_vulpecula;ADW;length
Macaca_nemestrina	ADW_ML	564	mm	56.4	length	Macaca_nemestrina;ADW;length
Nipponia_nippon	ADW_ML	56	cm	56	length	Nipponia_nippon;ADW;length
Salmo_trutta	ADW_ML	56	cm	56	length	Salmo_trutta;ADW;length
Eudyptes_chrysocome	ADW_ML	55	centimeters	55	length	Eudyptes_chrysocome;ADW;length
Falco_cherrug	ADW_ML	55	cm	55	length	Falco_cherrug;ADW;length
Phyllostomus_hastatus	ADW_ML	546	mm	54.6	length	Phyllostomus_hastatus;ADW;length
Phasianus_colchicus	ADW_ML	53.6	cm	53.6	length	Phasianus_colchicus;ADW;length
Falco_rusticolus	ADW_ML	53	cm	53	length	Falco_rusticolus;ADW;length
Ictalurus_punctatus	ADW_ML	53	cm	53	length	Ictalurus_punctatus;ADW;length
Sciurus_carolinensis	ADW_ML	525	mm	52.5	length	Sciurus_carolinensis;ADW;length
Ramphastos_sulfuratus	ADW_ML	52	cm	52	length	Ramphastos_sulfuratus;ADW;length
Esox_lucius	ADW_ML	51	cm	51	length	Esox_lucius;ADW;length
Salvelinus_fontinalis	ADW_ML	50.8	cm	50.8	length	Salvelinus_fontinalis;ADW;length
Chlorocebus_sabaeus	ADW_ML	500	mm	50	length	Chlorocebus_sabaeus;ADW;length
Falco_biarmicus	ADW_ML	50	cm	50	length	Falco_biarmicus;ADW;length
Fulmarus_glacialis	ADW_ML	50	cm	50	length	Fulmarus_glacialis;ADW;length
Micropterus_dolomieu	ADW_ML	50	cm	50	length	Micropterus_dolomieu;ADW;length
Oryctolagus_cuniculus	ADW_ML	50	cm	50	length	Oryctolagus_cuniculus;ADW;length
Steatornis_caripensis	ADW_ML	49	cm	49	length	Steatornis_caripensis;ADW;length
Aythya_fuligula	ADW_ML	48	cm	48	length	Aythya_fuligula;ADW;length
Nestor_notabilis	ADW_ML	48	cm	48	length	Nestor_notabilis;ADW;length
Clarias_magur	ADW_ML	47	cm	47	length	Clarias_magur;ADW;length
Herpetotheres_cachinnans	ADW_ML	47	cm	47	length	Herpetotheres_cachinnans;ADW;length
Struthidea_cinerea	ADW_ML	47	cm	47	length	Struthidea_cinerea;ADW;length
Saimiri_boliviensis	ADW_ML	465	mm	46.5	length	Saimiri_boliviensis;ADW;length
Lithobates_catesbeianus	ADW_ML	460	mm	46	length	Lithobates_catesbeianus;ADW;length
Rynchops_niger	ADW_ML	46	cm	46	length	Rynchops_niger;ADW;length
Clupea_harengus	ADW_ML	45.72	cm	45.72	length	Clupea_harengus;ADW;length
Carassius_auratus	ADW_ML	45	centimeters	45	length	Carassius_auratus;ADW;length
Chelydra_serpentina	ADW_ML	45	cm	45	length	Chelydra_serpentina;ADW;length
Ciccaba_nigrolineata	ADW_ML	45	cm	45	length	Ciccaba_nigrolineata;ADW;length
Myotis_myotis	ADW_ML	45	cm	45	length	Myotis_myotis;ADW;length
Quiscalus_mexicanus	ADW_ML	45	cm	45	length	Quiscalus_mexicanus;ADW;length
Spheniscus_demersus	ADW_ML	45	cm	45	length	Spheniscus_demersus;ADW;length
Tachyglossus_aculeatus	ADW_ML	45	cm	45	length	Tachyglossus_aculeatus;ADW;length
Octodon_degus	ADW_ML	440	mm	44	length	Octodon_degus;ADW;length
Stercorarius_parasiticus	ADW_ML	44	cm	44	length	Stercorarius_parasiticus;ADW;length
Oxyura_jamaicensis	ADW_ML	43	cm	43	length	Oxyura_jamaicensis;ADW;length
Uria_aalge	ADW_ML	43	cm	43	length	Uria_aalge;ADW;length
Tympanuchus_pallidicinctus	ADW_ML	41	centimeters	41	length	Tympanuchus_pallidicinctus;ADW;length
Tyrannus_savana	ADW_ML	41	cm	41	length	Tyrannus_savana;ADW;length
Neotoma_lepida	ADW_ML	407	mm	40.7	length	Neotoma_lepida;ADW;length
Lagopus_muta	ADW_ML	16	inches	40.64	length	Lagopus_muta;ADW;length
Spea_bombifrons	ADW_ML	16	inches	40.64	length	Spea_bombifrons;ADW;length
Aplysia_californica	ADW_ML	40	cm	40	length	Aplysia_californica;ADW;length
Desmodus_rotundus	ADW_ML	400	mm	40	length	Desmodus_rotundus;ADW;length
Platysternon_megacephalum	ADW_ML	40	cm	40	length	Platysternon_megacephalum;ADW;length
Rattus_norvegicus	ADW_ML	400	mm	40	length	Rattus_norvegicus;ADW;length
Rhinolophus_ferrumequinum	ADW_ML	400	mm	40	length	Rhinolophus_ferrumequinum;ADW;length
Tyto_alba	ADW_ML	40	cm	40	length	Tyto_alba;ADW;length
Podilymbus_podiceps	ADW_ML	38.1	cm	38.1	length	Podilymbus_podiceps;ADW;length
Chinchilla_lanigera	ADW_ML	380	mm	38	length	Chinchilla_lanigera;ADW;length
Nycticebus_coucang	ADW_ML	38	centimeters	38	length	Nycticebus_coucang;ADW;length
Dipodomys_ordii	ADW_ML	365	mm	36.5	length	Dipodomys_ordii;ADW;length
Otolemur_garnettii	ADW_ML	364	mm	36.4	length	Otolemur_garnettii;ADW;length
Falco_naumanni	ADW_ML	36	cm	36	length	Falco_naumanni;ADW;length
Perca_flavescens	ADW_ML	35.6	cm	35.6	length	Perca_flavescens;ADW;length
Ameiurus_melas	ADW_ML	350	mm	35	length	Ameiurus_melas;ADW;length
Callithrix_jacchus	ADW_ML	35	cm	35	length	Callithrix_jacchus;ADW;length
Cuculus_canorus	ADW_ML	34	cm	34	length	Cuculus_canorus;ADW;length
Penaeus_monodon	ADW_ML	336	mm	33.6	length	Penaeus_monodon;ADW;length
Ctenocephalides_felis	ADW_ML	33	cm	33	length	Ctenocephalides_felis;ADW;length
Eptesicus_fuscus	ADW_ML	330	mm	33	length	Eptesicus_fuscus;ADW;length
Mustela_erminea	ADW_ML	330	mm	33	length	Mustela_erminea;ADW;length
Cepphus_grylle	ADW_ML	32	cm	32	length	Cepphus_grylle;ADW;length
Lagopus_leucura	ADW_ML	31	cm	31	length	Lagopus_leucura;ADW;length
Aphelocoma_coerulescens	ADW_ML	30	cm	30	length	Aphelocoma_coerulescens;ADW;length
Dirofilaria_immitis	ADW_ML	30	cm	30	length	Dirofilaria_immitis;ADW;length
Eudyptula_minor	ADW_ML	30	cm	30	length	Eudyptula_minor;ADW;length
Suricata_suricatta	ADW_ML	290	mm	29	length	Suricata_suricatta;ADW;length
Trachemys_scripta	ADW_ML	29	cm	29	length	Trachemys_scripta;ADW;length
Peromyscus_californicus	ADW_ML	285	mm	28.5	length	Peromyscus_californicus;ADW;length
Charadrius_vociferus	ADW_ML	27	cm	27	length	Charadrius_vociferus;ADW;length
Merops_nubicus	ADW_ML	270	mm	27	length	Merops_nubicus;ADW;length
Myotis_lucifugus	ADW_ML	269	mm	26.9	length	Myotis_lucifugus;ADW;length
Erinaceus_europaeus	ADW_ML	265	mm	26.5	length	Erinaceus_europaeus;ADW;length
Arenaria_interpres	ADW_ML	26	cm	26	length	Arenaria_interpres;ADW;length
Pitangus_sulphuratus	ADW_ML	26	cm	26	length	Pitangus_sulphuratus;ADW;length
Cavia_porcellus	ADW_ML	25.4	cm	25.4	length	Cavia_porcellus;ADW;length
Lanius_ludovicianus	ADW_ML	10	inches	25.4	length	Lanius_ludovicianus;ADW;length
Mytilus_californianus	ADW_ML	251	mm	25.1	length	Mytilus_californianus;ADW;length
Athene_cunicularia	ADW_ML	25	cm	25	length	Athene_cunicularia;ADW;length
Chrysemys_picta	ADW_ML	250	mm	25	length	Chrysemys_picta;ADW;length
Jaculus_jaculus	ADW_ML	250	mm	25	length	Jaculus_jaculus;ADW;length
Pelecanoides_urinatrix	ADW_ML	25	cm	25	length	Pelecanoides_urinatrix;ADW;length
Toxotes_jaculatrix	ADW_ML	25	cm	25	length	Toxotes_jaculatrix;ADW;length
Malaclemys_terrapin	ADW_ML	9	inches	22.86	length	Malaclemys_terrapin;ADW;length
Peromyscus_maniculatus	ADW_ML	222	mm	22.2	length	Peromyscus_maniculatus;ADW;length
Agelaius_phoeniceus	ADW_ML	22	cm	22	length	Agelaius_phoeniceus;ADW;length
Arvicola_amphibius	ADW_ML	220	mm	22	length	Arvicola_amphibius;ADW;length
Eublepharis_macularius	ADW_ML	220	mm	22	length	Eublepharis_macularius;ADW;length
Molothrus_ater	ADW_ML	22	cm	22	length	Molothrus_ater;ADW;length
Rattus_rattus	ADW_ML	22	cm	22	length	Rattus_rattus;ADW;length
Ochotona_princeps	ADW_ML	216	mm	21.6	length	Ochotona_princeps;ADW;length
Sturnus_vulgaris	ADW_ML	8.5	inches	21.59	length	Sturnus_vulgaris;ADW;length
Gracilinanus_agilis	ADW_ML	212	mm	21.2	length	Gracilinanus_agilis;ADW;length
Condylura_cristata	ADW_ML	205	mm	20.5	length	Condylura_cristata;ADW;length
Peromyscus_leucopus	ADW_ML	205	mm	20.5	length	Peromyscus_leucopus;ADW;length
Arvicanthis_niloticus	ADW_ML	204	mm	20.4	length	Arvicanthis_niloticus;ADW;length
Anolis_carolinensis	ADW_ML	20.32	cm	20.32	length	Anolis_carolinensis;ADW;length
Periplaneta_americana	ADW_ML	8	inches	20.32	length	Periplaneta_americana;ADW;length
Bombycilla_garrulus	ADW_ML	203	mm	20.3	length	Bombycilla_garrulus;ADW;length
Chordeiles_acutipennis	ADW_ML	20	centimeters	20	length	Chordeiles_acutipennis;ADW;length
Indicator_indicator	ADW_ML	20	centimeters	20	length	Indicator_indicator;ADW;length
Loxia_curvirostra	ADW_ML	20	cm	20	length	Loxia_curvirostra;ADW;length
Melopsittacus_undulatus	ADW_ML	20	cm	20	length	Melopsittacus_undulatus;ADW;length
Pheucticus_melanocephalus	ADW_ML	20	cm	20	length	Pheucticus_melanocephalus;ADW;length
Hirundo_rustica	ADW_ML	19.9	cm	19.9	length	Hirundo_rustica;ADW;length
Catharus_ustulatus	ADW_ML	19.3	cm	19.3	length	Catharus_ustulatus;ADW;length
Pteropus_alecto	ADW_ML	191	mm	19.1	length	Pteropus_alecto;ADW;length
Megachile_rotundata	ADW_ML	190	mm	19	length	Megachile_rotundata;ADW;length
Sceloporus_undulatus	ADW_ML	19	cm	19	length	Sceloporus_undulatus;ADW;length
Psammomys_obesus	ADW_ML	185	mm	18.5	length	Psammomys_obesus;ADW;length
Cinclus_mexicanus	ADW_ML	18	cm	18	length	Cinclus_mexicanus;ADW;length
Glaucidium_brasilianum	ADW_ML	18	cm	18	length	Glaucidium_brasilianum;ADW;length
Marmota_marmota	ADW_ML	18	cm	18	length	Marmota_marmota;ADW;length
Microtus_ochrogaster	ADW_ML	180	mm	18	length	Microtus_ochrogaster;ADW;length
Terrapene_carolina	ADW_ML	18	cm	18	length	Terrapene_carolina;ADW;length
Fundulus_heteroclitus	ADW_ML	17.8	centimeters	17.8	length	Fundulus_heteroclitus;ADW;length
Apus_apus	ADW_ML	17	cm	17	length	Apus_apus;ADW;length
Melospiza_melodia	ADW_ML	17	cm	17	length	Melospiza_melodia;ADW;length
Calcarius_ornatus	ADW_ML	16.5	cm	16.5	length	Calcarius_ornatus;ADW;length
Heterocephalus_glaber	ADW_ML	165	mm	16.5	length	Heterocephalus_glaber;ADW;length
Phainopepla_nitens	ADW_ML	16	cm	16	length	Phainopepla_nitens;ADW;length
Blattella_germanica	ADW_ML	15.88	cm	15.88	length	Blattella_germanica;ADW;length
Acomys_russatus	ADW_ML	15	cm	15	length	Acomys_russatus;ADW;length
Apodemus_sylvaticus	ADW_ML	150	mm	15	length	Apodemus_sylvaticus;ADW;length
Asterias_rubens	ADW_ML	150	mm	15	length	Asterias_rubens;ADW;length
Certhia_familiaris	ADW_ML	15	cm	15	length	Certhia_familiaris;ADW;length
Monodelphis_domestica	ADW_ML	15	cm	15	length	Monodelphis_domestica;ADW;length
Passerina_amoena	ADW_ML	15	cm	15	length	Passerina_amoena;ADW;length
Pomacea_canaliculata	ADW_ML	150	mm	15	length	Pomacea_canaliculata;ADW;length
Toxocara_canis	ADW_ML	15	cm	15	length	Toxocara_canis;ADW;length
Spizella_passerina	ADW_ML	147	mm	14.7	length	Spizella_passerina;ADW;length
Microcebus_murinus	ADW_ML	14.5	cm	14.5	length	Microcebus_murinus;ADW;length
Aegithalos_caudatus	ADW_ML	14	cm	14	length	Aegithalos_caudatus;ADW;length
Thryothorus_ludovicianus	ADW_ML	14	cm	14	length	Thryothorus_ludovicianus;ADW;length
Mesocricetus_auratus	ADW_ML	13.5	cm	13.5	length	Mesocricetus_auratus;ADW;length
Dromiciops_gliroides	ADW_ML	132	mm	13.2	length	Dromiciops_gliroides;ADW;length
Chaetura_pelagica	ADW_ML	130.4	mm	13.04	length	Chaetura_pelagica;ADW;length
Onychomys_torridus	ADW_ML	13	cm	13	length	Onychomys_torridus;ADW;length
Ciona_intestinalis	ADW_ML	120	mm	12	length	Ciona_intestinalis;ADW;length
Meriones_unguiculatus	ADW_ML	120	mm	12	length	Meriones_unguiculatus;ADW;length
Xenopus_laevis	ADW_ML	12	cm	12	length	Xenopus_laevis;ADW;length
Procambarus_clarkii	ADW_ML	4.7	inches	11.938	length	Procambarus_clarkii;ADW;length
Papilio_polytes	ADW_ML	115	mm	11.5	length	Papilio_polytes;ADW;length
Regulus_satrapa	ADW_ML	113.75	mm	11.375	length	Regulus_satrapa;ADW;length
Amphiprion_ocellaris	ADW_ML	110	mm	11	length	Amphiprion_ocellaris;ADW;length
Myodes_glareolus	ADW_ML	11	cm	11	length	Myodes_glareolus;ADW;length
Taeniopygia_guttata	ADW_ML	11	cm	11	length	Taeniopygia_guttata;ADW;length
Phodopus_roborovskii	ADW_ML	106	mm	10.6	length	Phodopus_roborovskii;ADW;length
Mus_musculus	ADW_ML	105	mm	10.5	length	Mus_musculus;ADW;length
Patiria_miniata	ADW_ML	4	inches	10.16	length	Patiria_miniata;ADW;length
Calypte_anna	ADW_ML	100	mm	10	length	Calypte_anna;ADW;length
Crassostrea_virginica	ADW_ML	10	cm	10	length	Crassostrea_virginica;ADW;length
Dreissena_polymorpha	ADW_ML	100	mm	10	length	Dreissena_polymorpha;ADW;length
Gasterosteus_aculeatus	ADW_ML	10	cm	10	length	Gasterosteus_aculeatus;ADW;length
Lottia_gigantea	ADW_ML	10	cm	10	length	Lottia_gigantea;ADW;length
Strongylocentrotus_purpuratus	ADW_ML	100	mm	10	length	Strongylocentrotus_purpuratus;ADW;length
Sorex_cinereus	ADW_ML	99	mm	9.9	length	Sorex_cinereus;ADW;length
Papilio_machaon	ADW_ML	8.8	cm	8.8	length	Papilio_machaon;ADW;length
Artibeus_jamaicensis	ADW_ML	85	mm	8.5	length	Artibeus_jamaicensis;ADW;length
Brugia_malayi	ADW_ML	8	cm	8	length	Brugia_malayi;ADW;length
Eriocheir_sinensis	ADW_ML	80	mm	8	length	Eriocheir_sinensis;ADW;length
Pimephales_promelas	ADW_ML	8	centimeters	8	length	Pimephales_promelas;ADW;length
Sorex_araneus	ADW_ML	80	mm	8	length	Sorex_araneus;ADW;length
Zootoca_vivipara	ADW_ML	77	mm	7.7	length	Zootoca_vivipara;ADW;length
Mercenaria_mercenaria	ADW_ML	3	inches	7.62	length	Mercenaria_mercenaria;ADW;length
Vanessa_atalanta	ADW_ML	3	inches	7.62	length	Vanessa_atalanta;ADW;length
Vespa_mandarinia	ADW_ML	7.6	cm	7.6	length	Vespa_mandarinia;ADW;length
Betta_splendens	ADW_ML	7.5	centimeters	7.5	length	Betta_splendens;ADW;length
Fasciolopsis_buski	ADW_ML	75	mm	7.5	length	Fasciolopsis_buski;ADW;length
Vanessa_cardui	ADW_ML	7.3	cm	7.3	length	Vanessa_cardui;ADW;length
Echinococcus_granulosus	ADW_ML	7.2	cm	7.2	length	Echinococcus_granulosus;ADW;length
Loa_loa	ADW_ML	70	mm	7	length	Loa_loa;ADW;length
Pieris_rapae	ADW_ML	6.5	cm	6.5	length	Pieris_rapae;ADW;length
Danio_rerio	ADW_ML	64	mm	6.4	length	Danio_rerio;ADW;length
Numida_meleagris	ADW_ML	64	mm	6.4	length	Numida_meleagris;ADW;length
Elysia_chlorotica	ADW_ML	60	mm	6	length	Elysia_chlorotica;ADW;length
Nematostella_vectensis	ADW_ML	6	cm	6	length	Nematostella_vectensis;ADW;length
Strongylus_vulgaris	ADW_ML	6	cm	6	length	Strongylus_vulgaris;ADW;length
Synchiropus_splendidus	ADW_ML	6	cm	6	length	Synchiropus_splendidus;ADW;length
Spheniscus_magellanicus	ADW_ML	5.8	cm	5.8	length	Spheniscus_magellanicus;ADW;length
Eleutherodactylus_coqui	ADW_ML	55	mm	5.5	length	Eleutherodactylus_coqui;ADW;length
Anoplophora_glabripennis	ADW_ML	50	mm	5	length	Anoplophora_glabripennis;ADW;length
Hippocampus_zosterae	ADW_ML	5	cm	5	length	Hippocampus_zosterae;ADW;length
Linepithema_humile	ADW_ML	5	cm	5	length	Linepithema_humile;ADW;length
Suncus_etruscus	ADW_ML	50	mm	5	length	Suncus_etruscus;ADW;length
Trichuris_trichiura	ADW_ML	50	mm	5	length	Trichuris_trichiura;ADW;length
Coturnix_japonica	ADW_ML	49	mm	4.9	length	Coturnix_japonica;ADW;length
Bombyx_mori	ADW_ML	4	cm	4	length	Bombyx_mori;ADW;length
Spodoptera_exigua	ADW_ML	32	mm	3.2	length	Spodoptera_exigua;ADW;length
Anisakis_simplex	ADW_ML	30	mm	3	length	Anisakis_simplex;ADW;length
Zonotrichia_albicollis	ADW_ML	2.9	cm	2.9	length	Zonotrichia_albicollis;ADW;length
Agrilus_planipennis	ADW_ML	26	mm	2.6	length	Agrilus_planipennis;ADW;length
Chrysochloris_asiatica	ADW_ML	26	mm	2.6	length	Chrysochloris_asiatica;ADW;length
Angiostrongylus_cantonensis	ADW_ML	25	mm	2.5	length	Angiostrongylus_cantonensis;ADW;length
Clonorchis_sinensis	ADW_ML	25	mm	2.5	length	Clonorchis_sinensis;ADW;length
Bombus_affinis	ADW_ML	23	mm	2.3	length	Bombus_affinis;ADW;length
Bombus_impatiens	ADW_ML	21	mm	2.1	length	Bombus_impatiens;ADW;length
Polistes_fuscatus	ADW_ML	21	mm	2.1	length	Polistes_fuscatus;ADW;length
Ancylostoma_caninum	ADW_ML	20	mm	2	length	Ancylostoma_caninum;ADW;length
Apis_mellifera	ADW_ML	20	mm	2	length	Apis_mellifera;ADW;length
Hermetia_illucens	ADW_ML	20	mm	2	length	Hermetia_illucens;ADW;length
Polistes_dominula	ADW_ML	2	cm	2	length	Polistes_dominula;ADW;length
Armadillidium_vulgare	ADW_ML	18	mm	1.8	length	Armadillidium_vulgare;ADW;length
Lucilia_sericata	ADW_ML	18	mm	1.8	length	Lucilia_sericata;ADW;length
Halyomorpha_halys	ADW_ML	17	mm	1.7	length	Halyomorpha_halys;ADW;length
Dermacentor_andersoni	ADW_ML	16.5	mm	1.65	length	Dermacentor_andersoni;ADW;length
Paragonimus_kellicotti	ADW_ML	16	mm	1.6	length	Paragonimus_kellicotti;ADW;length
